canonical,kind,raw,year_start,year_end,recode,unit,level,status,note
p22a_11_05,rename,p22a_11_05,2020,2025,,,,label_change,"¿el/los lugar(es) donde se siente o se ha sentido discriminado/a fue en: otros ( :: NOT COLLECTED EVERY YEAR (present 2020-2025, 2 of 14 years) — absent years come back as a marked all-NA column."
p22a_11_06,rename,p22a_11_06,2020,2025,,,,label_change,"¿el/los lugar(es) donde se siente o se ha sentido discriminado/a fue en: otros ( :: NOT COLLECTED EVERY YEAR (present 2020-2025, 2 of 14 years) — absent years come back as a marked all-NA column."
p22a_11_07,rename,p22a_11_07,2020,2025,,,,label_change,"¿el/los lugar(es) donde se siente o se ha sentido discriminado/a fue en: otros ( :: NOT COLLECTED EVERY YEAR (present 2020-2025, 2 of 14 years) — absent years come back as a marked all-NA column."
p22a_11_08,rename,p22a_11_08,2020,2025,,,,label_change,"¿el/los lugar(es) donde se siente o se ha sentido discriminado/a fue en: otros ( :: NOT COLLECTED EVERY YEAR (present 2020-2025, 2 of 14 years) — absent years come back as a marked all-NA column."
p22a_11_09,rename,p22a_11_09,2020,2025,,,,label_change,"¿el/los lugar(es) donde se siente o se ha sentido discriminado/a fue en: otros ( :: NOT COLLECTED EVERY YEAR (present 2020-2025, 2 of 14 years) — absent years come back as a marked all-NA column."
p22a_11_10,rename,p22a_11_10,2020,2025,,,,label_change,"¿el/los lugar(es) donde se siente o se ha sentido discriminado/a fue en: otros ( :: NOT COLLECTED EVERY YEAR (present 2020-2025, 2 of 14 years) — absent years come back as a marked all-NA column."
p22a_11_11,rename,p22a_11_11,2020,2025,,,,label_change,"¿el/los lugar(es) donde se siente o se ha sentido discriminado/a fue en: otros ( :: NOT COLLECTED EVERY YEAR (present 2020-2025, 2 of 14 years) — absent years come back as a marked all-NA column."
p22a_11_12,rename,p22a_11_12,2020,2025,,,,label_change,"¿el/los lugar(es) donde se siente o se ha sentido discriminado/a fue en: otros ( :: NOT COLLECTED EVERY YEAR (present 2020-2025, 2 of 14 years) — absent years come back as a marked all-NA column."
p22a_1_01,rename,p22a_1_01,2020,2025,,,,label_change,"¿el/los lugar(es) donde se siente o se ha sentido discriminado/a fue en: un cent :: NOT COLLECTED EVERY YEAR (present 2020-2025, 2 of 14 years) — absent years come back as a marked all-NA column."
p22a_1_02,rename,p22a_1_02,2020,2025,,,,label_change,"¿el/los lugar(es) donde se siente o se ha sentido discriminado/a fue en: un cent :: NOT COLLECTED EVERY YEAR (present 2020-2025, 2 of 14 years) — absent years come back as a marked all-NA column."
p22a_1_03,rename,p22a_1_03,2020,2025,,,,label_change,"¿el/los lugar(es) donde se siente o se ha sentido discriminado/a fue en: un cent :: NOT COLLECTED EVERY YEAR (present 2020-2025, 2 of 14 years) — absent years come back as a marked all-NA column."
p22a_1_04,rename,p22a_1_04,2020,2025,,,,label_change,"¿el/los lugar(es) donde se siente o se ha sentido discriminado/a fue en: un cent :: NOT COLLECTED EVERY YEAR (present 2020-2025, 2 of 14 years) — absent years come back as a marked all-NA column."
p22a_1_05,rename,p22a_1_05,2020,2025,,,,label_change,"¿el/los lugar(es) donde se siente o se ha sentido discriminado/a fue en: un cent :: NOT COLLECTED EVERY YEAR (present 2020-2025, 2 of 14 years) — absent years come back as a marked all-NA column."
p22a_1_06,rename,p22a_1_06,2020,2025,,,,label_change,"¿el/los lugar(es) donde se siente o se ha sentido discriminado/a fue en: un cent :: NOT COLLECTED EVERY YEAR (present 2020-2025, 2 of 14 years) — absent years come back as a marked all-NA column."
p22a_1_07,rename,p22a_1_07,2020,2025,,,,label_change,"¿el/los lugar(es) donde se siente o se ha sentido discriminado/a fue en: un cent :: NOT COLLECTED EVERY YEAR (present 2020-2025, 2 of 14 years) — absent years come back as a marked all-NA column."
p22a_1_08,rename,p22a_1_08,2020,2025,,,,label_change,"¿el/los lugar(es) donde se siente o se ha sentido discriminado/a fue en: un cent :: NOT COLLECTED EVERY YEAR (present 2020-2025, 2 of 14 years) — absent years come back as a marked all-NA column."
p22a_1_09,rename,p22a_1_09,2020,2025,,,,label_change,"¿el/los lugar(es) donde se siente o se ha sentido discriminado/a fue en: un cent :: NOT COLLECTED EVERY YEAR (present 2020-2025, 2 of 14 years) — absent years come back as a marked all-NA column."
p22a_1_10,rename,p22a_1_10,2020,2025,,,,label_change,"¿el/los lugar(es) donde se siente o se ha sentido discriminado/a fue en: un cent :: NOT COLLECTED EVERY YEAR (present 2020-2025, 2 of 14 years) — absent years come back as a marked all-NA column."
p22a_1_11,rename,p22a_1_11,2020,2025,,,,label_change,"¿el/los lugar(es) donde se siente o se ha sentido discriminado/a fue en: un cent :: NOT COLLECTED EVERY YEAR (present 2020-2025, 2 of 14 years) — absent years come back as a marked all-NA column."
p22a_1_12,rename,p22a_1_12,2020,2025,,,,label_change,"¿el/los lugar(es) donde se siente o se ha sentido discriminado/a fue en: un cent :: NOT COLLECTED EVERY YEAR (present 2020-2025, 2 of 14 years) — absent years come back as a marked all-NA column."
p22a_2,rename,p22a_2,2014,2015,,,,intermittent,"¿cuál cree que fue la razón o motivo principal por el cual fue tratado/a así? :: NOT COLLECTED EVERY YEAR (present 2014-2015, 2 of 14 years) — absent years come back as a marked all-NA column."
p22a_2_01,rename,p22a_2_01,2020,2025,,,,label_change,"¿el/los lugar(es) donde se siente o se ha sentido discriminado/a fue en: un esta :: NOT COLLECTED EVERY YEAR (present 2020-2025, 2 of 14 years) — absent years come back as a marked all-NA column."
p22a_2_02,rename,p22a_2_02,2020,2025,,,,label_change,"¿el/los lugar(es) donde se siente o se ha sentido discriminado/a fue en: un esta :: NOT COLLECTED EVERY YEAR (present 2020-2025, 2 of 14 years) — absent years come back as a marked all-NA column."
p22a_2_03,rename,p22a_2_03,2020,2025,,,,label_change,"¿el/los lugar(es) donde se siente o se ha sentido discriminado/a fue en: un esta :: NOT COLLECTED EVERY YEAR (present 2020-2025, 2 of 14 years) — absent years come back as a marked all-NA column."
p22a_2_04,rename,p22a_2_04,2020,2025,,,,label_change,"¿el/los lugar(es) donde se siente o se ha sentido discriminado/a fue en: un esta :: NOT COLLECTED EVERY YEAR (present 2020-2025, 2 of 14 years) — absent years come back as a marked all-NA column."
p22a_2_05,rename,p22a_2_05,2020,2025,,,,label_change,"¿el/los lugar(es) donde se siente o se ha sentido discriminado/a fue en: un esta :: NOT COLLECTED EVERY YEAR (present 2020-2025, 2 of 14 years) — absent years come back as a marked all-NA column."
p22a_2_06,rename,p22a_2_06,2020,2025,,,,label_change,"¿el/los lugar(es) donde se siente o se ha sentido discriminado/a fue en: un esta :: NOT COLLECTED EVERY YEAR (present 2020-2025, 2 of 14 years) — absent years come back as a marked all-NA column."
p22a_2_07,rename,p22a_2_07,2020,2025,,,,label_change,"¿el/los lugar(es) donde se siente o se ha sentido discriminado/a fue en: un esta :: NOT COLLECTED EVERY YEAR (present 2020-2025, 2 of 14 years) — absent years come back as a marked all-NA column."
p22a_2_08,rename,p22a_2_08,2020,2025,,,,label_change,"¿el/los lugar(es) donde se siente o se ha sentido discriminado/a fue en: un esta :: NOT COLLECTED EVERY YEAR (present 2020-2025, 2 of 14 years) — absent years come back as a marked all-NA column."
p22a_2_09,rename,p22a_2_09,2020,2025,,,,label_change,"¿el/los lugar(es) donde se siente o se ha sentido discriminado/a fue en: un esta :: NOT COLLECTED EVERY YEAR (present 2020-2025, 2 of 14 years) — absent years come back as a marked all-NA column."
p22a_2_10,rename,p22a_2_10,2020,2025,,,,label_change,"¿el/los lugar(es) donde se siente o se ha sentido discriminado/a fue en: un esta :: NOT COLLECTED EVERY YEAR (present 2020-2025, 2 of 14 years) — absent years come back as a marked all-NA column."
p22a_2_11,rename,p22a_2_11,2020,2025,,,,label_change,"¿el/los lugar(es) donde se siente o se ha sentido discriminado/a fue en: un esta :: NOT COLLECTED EVERY YEAR (present 2020-2025, 2 of 14 years) — absent years come back as a marked all-NA column."
p22a_2_12,rename,p22a_2_12,2020,2025,,,,label_change,"¿el/los lugar(es) donde se siente o se ha sentido discriminado/a fue en: un esta :: NOT COLLECTED EVERY YEAR (present 2020-2025, 2 of 14 years) — absent years come back as a marked all-NA column."
p22a_3,rename,p22a_3,2014,2015,,,,label_change,"¿cuál cree que fue la razón o motivo principal por el cual fue tratado/a así? :: NOT COLLECTED EVERY YEAR (present 2014-2015, 2 of 14 years) — absent years come back as a marked all-NA column."
p22a_3_01,rename,p22a_3_01,2020,2025,,,,label_change,"¿el/los lugar(es) donde se siente o se ha sentido discriminado/a fue en: una com :: NOT COLLECTED EVERY YEAR (present 2020-2025, 2 of 14 years) — absent years come back as a marked all-NA column."
p22a_3_02,rename,p22a_3_02,2020,2025,,,,label_change,"¿el/los lugar(es) donde se siente o se ha sentido discriminado/a fue en: una com :: NOT COLLECTED EVERY YEAR (present 2020-2025, 2 of 14 years) — absent years come back as a marked all-NA column."
p22a_3_03,rename,p22a_3_03,2020,2025,,,,label_change,"¿el/los lugar(es) donde se siente o se ha sentido discriminado/a fue en: una com :: NOT COLLECTED EVERY YEAR (present 2020-2025, 2 of 14 years) — absent years come back as a marked all-NA column."
p22a_3_04,rename,p22a_3_04,2020,2025,,,,label_change,"¿el/los lugar(es) donde se siente o se ha sentido discriminado/a fue en: una com :: NOT COLLECTED EVERY YEAR (present 2020-2025, 2 of 14 years) — absent years come back as a marked all-NA column."
p22a_3_05,rename,p22a_3_05,2020,2025,,,,label_change,"¿el/los lugar(es) donde se siente o se ha sentido discriminado/a fue en: una com :: NOT COLLECTED EVERY YEAR (present 2020-2025, 2 of 14 years) — absent years come back as a marked all-NA column."
p22a_3_06,rename,p22a_3_06,2020,2025,,,,label_change,"¿el/los lugar(es) donde se siente o se ha sentido discriminado/a fue en: una com :: NOT COLLECTED EVERY YEAR (present 2020-2025, 2 of 14 years) — absent years come back as a marked all-NA column."
p22a_3_07,rename,p22a_3_07,2020,2025,,,,label_change,"¿el/los lugar(es) donde se siente o se ha sentido discriminado/a fue en: una com :: NOT COLLECTED EVERY YEAR (present 2020-2025, 2 of 14 years) — absent years come back as a marked all-NA column."
p22a_3_08,rename,p22a_3_08,2020,2025,,,,label_change,"¿el/los lugar(es) donde se siente o se ha sentido discriminado/a fue en: una com :: NOT COLLECTED EVERY YEAR (present 2020-2025, 2 of 14 years) — absent years come back as a marked all-NA column."
p22a_3_09,rename,p22a_3_09,2020,2025,,,,label_change,"¿el/los lugar(es) donde se siente o se ha sentido discriminado/a fue en: una com :: NOT COLLECTED EVERY YEAR (present 2020-2025, 2 of 14 years) — absent years come back as a marked all-NA column."
p22a_3_10,rename,p22a_3_10,2020,2025,,,,label_change,"¿el/los lugar(es) donde se siente o se ha sentido discriminado/a fue en: una com :: NOT COLLECTED EVERY YEAR (present 2020-2025, 2 of 14 years) — absent years come back as a marked all-NA column."
p22a_3_11,rename,p22a_3_11,2020,2025,,,,label_change,"¿el/los lugar(es) donde se siente o se ha sentido discriminado/a fue en: una com :: NOT COLLECTED EVERY YEAR (present 2020-2025, 2 of 14 years) — absent years come back as a marked all-NA column."
p22a_3_12,rename,p22a_3_12,2020,2025,,,,label_change,"¿el/los lugar(es) donde se siente o se ha sentido discriminado/a fue en: una com :: NOT COLLECTED EVERY YEAR (present 2020-2025, 2 of 14 years) — absent years come back as a marked all-NA column."
p22a_4,rename,p22a_4,2014,2015,,,,intermittent,"¿cuál cree que fue la razón o motivo principal por el cual fue tratado/a así? :: NOT COLLECTED EVERY YEAR (present 2014-2015, 2 of 14 years) — absent years come back as a marked all-NA column."
p22a_4_01,rename,p22a_4_01,2020,2025,,,,label_change,"¿el/los lugar(es) donde se siente o se ha sentido discriminado/a fue en: una ins :: NOT COLLECTED EVERY YEAR (present 2020-2025, 2 of 14 years) — absent years come back as a marked all-NA column."
p22a_4_02,rename,p22a_4_02,2020,2025,,,,label_change,"¿el/los lugar(es) donde se siente o se ha sentido discriminado/a fue en: una ins :: NOT COLLECTED EVERY YEAR (present 2020-2025, 2 of 14 years) — absent years come back as a marked all-NA column."
p22a_4_03,rename,p22a_4_03,2020,2025,,,,label_change,"¿el/los lugar(es) donde se siente o se ha sentido discriminado/a fue en: una ins :: NOT COLLECTED EVERY YEAR (present 2020-2025, 2 of 14 years) — absent years come back as a marked all-NA column."
p22a_4_04,rename,p22a_4_04,2020,2025,,,,label_change,"¿el/los lugar(es) donde se siente o se ha sentido discriminado/a fue en: una ins :: NOT COLLECTED EVERY YEAR (present 2020-2025, 2 of 14 years) — absent years come back as a marked all-NA column."
p22a_4_05,rename,p22a_4_05,2020,2025,,,,label_change,"¿el/los lugar(es) donde se siente o se ha sentido discriminado/a fue en: una ins :: NOT COLLECTED EVERY YEAR (present 2020-2025, 2 of 14 years) — absent years come back as a marked all-NA column."
p22a_4_06,rename,p22a_4_06,2020,2025,,,,label_change,"¿el/los lugar(es) donde se siente o se ha sentido discriminado/a fue en: una ins :: NOT COLLECTED EVERY YEAR (present 2020-2025, 2 of 14 years) — absent years come back as a marked all-NA column."
p22a_4_07,rename,p22a_4_07,2020,2025,,,,label_change,"¿el/los lugar(es) donde se siente o se ha sentido discriminado/a fue en: una ins :: NOT COLLECTED EVERY YEAR (present 2020-2025, 2 of 14 years) — absent years come back as a marked all-NA column."
p22a_4_08,rename,p22a_4_08,2020,2025,,,,label_change,"¿el/los lugar(es) donde se siente o se ha sentido discriminado/a fue en: una ins :: NOT COLLECTED EVERY YEAR (present 2020-2025, 2 of 14 years) — absent years come back as a marked all-NA column."
p22a_4_09,rename,p22a_4_09,2020,2025,,,,label_change,"¿el/los lugar(es) donde se siente o se ha sentido discriminado/a fue en: una ins :: NOT COLLECTED EVERY YEAR (present 2020-2025, 2 of 14 years) — absent years come back as a marked all-NA column."
p22a_4_10,rename,p22a_4_10,2020,2025,,,,label_change,"¿el/los lugar(es) donde se siente o se ha sentido discriminado/a fue en: una ins :: NOT COLLECTED EVERY YEAR (present 2020-2025, 2 of 14 years) — absent years come back as a marked all-NA column."
p22a_4_11,rename,p22a_4_11,2020,2025,,,,label_change,"¿el/los lugar(es) donde se siente o se ha sentido discriminado/a fue en: una ins :: NOT COLLECTED EVERY YEAR (present 2020-2025, 2 of 14 years) — absent years come back as a marked all-NA column."
p22a_4_12,rename,p22a_4_12,2020,2025,,,,label_change,"¿el/los lugar(es) donde se siente o se ha sentido discriminado/a fue en: una ins :: NOT COLLECTED EVERY YEAR (present 2020-2025, 2 of 14 years) — absent years come back as a marked all-NA column."
p22a_5,rename,p22a_5,2014,2015,,,,intermittent,"¿cuál cree que fue la razón o motivo principal por el cual fue tratado/a así? :: NOT COLLECTED EVERY YEAR (present 2014-2015, 2 of 14 years) — absent years come back as a marked all-NA column."
p22a_5_01,rename,p22a_5_01,2020,2025,,,,label_change,"¿el/los lugar(es) donde se siente o se ha sentido discriminado/a fue en: su cent :: NOT COLLECTED EVERY YEAR (present 2020-2025, 2 of 14 years) — absent years come back as a marked all-NA column."
p22a_5_02,rename,p22a_5_02,2020,2025,,,,label_change,"¿el/los lugar(es) donde se siente o se ha sentido discriminado/a fue en: su cent :: NOT COLLECTED EVERY YEAR (present 2020-2025, 2 of 14 years) — absent years come back as a marked all-NA column."
p22a_5_03,rename,p22a_5_03,2020,2025,,,,label_change,"¿el/los lugar(es) donde se siente o se ha sentido discriminado/a fue en: su cent :: NOT COLLECTED EVERY YEAR (present 2020-2025, 2 of 14 years) — absent years come back as a marked all-NA column."
p22a_5_04,rename,p22a_5_04,2020,2025,,,,label_change,"¿el/los lugar(es) donde se siente o se ha sentido discriminado/a fue en: su cent :: NOT COLLECTED EVERY YEAR (present 2020-2025, 2 of 14 years) — absent years come back as a marked all-NA column."
p22a_5_05,rename,p22a_5_05,2020,2025,,,,label_change,"¿el/los lugar(es) donde se siente o se ha sentido discriminado/a fue en: su cent :: NOT COLLECTED EVERY YEAR (present 2020-2025, 2 of 14 years) — absent years come back as a marked all-NA column."
p22a_5_06,rename,p22a_5_06,2020,2025,,,,label_change,"¿el/los lugar(es) donde se siente o se ha sentido discriminado/a fue en: su cent :: NOT COLLECTED EVERY YEAR (present 2020-2025, 2 of 14 years) — absent years come back as a marked all-NA column."
p22a_5_07,rename,p22a_5_07,2020,2025,,,,label_change,"¿el/los lugar(es) donde se siente o se ha sentido discriminado/a fue en: su cent :: NOT COLLECTED EVERY YEAR (present 2020-2025, 2 of 14 years) — absent years come back as a marked all-NA column."
p22a_5_08,rename,p22a_5_08,2020,2025,,,,label_change,"¿el/los lugar(es) donde se siente o se ha sentido discriminado/a fue en: su cent :: NOT COLLECTED EVERY YEAR (present 2020-2025, 2 of 14 years) — absent years come back as a marked all-NA column."
p22a_5_09,rename,p22a_5_09,2020,2025,,,,label_change,"¿el/los lugar(es) donde se siente o se ha sentido discriminado/a fue en: su cent :: NOT COLLECTED EVERY YEAR (present 2020-2025, 2 of 14 years) — absent years come back as a marked all-NA column."
p22a_5_10,rename,p22a_5_10,2020,2025,,,,label_change,"¿el/los lugar(es) donde se siente o se ha sentido discriminado/a fue en: su cent :: NOT COLLECTED EVERY YEAR (present 2020-2025, 2 of 14 years) — absent years come back as a marked all-NA column."
p22a_5_11,rename,p22a_5_11,2020,2025,,,,label_change,"¿el/los lugar(es) donde se siente o se ha sentido discriminado/a fue en: su cent :: NOT COLLECTED EVERY YEAR (present 2020-2025, 2 of 14 years) — absent years come back as a marked all-NA column."
p22a_5_12,rename,p22a_5_12,2020,2025,,,,label_change,"¿el/los lugar(es) donde se siente o se ha sentido discriminado/a fue en: su cent :: NOT COLLECTED EVERY YEAR (present 2020-2025, 2 of 14 years) — absent years come back as a marked all-NA column."
p22a_6,rename,p22a_6,2014,2015,,,,intermittent,"¿cuál cree que fue la razón o motivo principal por el cual fue tratado/a así? :: NOT COLLECTED EVERY YEAR (present 2014-2015, 2 of 14 years) — absent years come back as a marked all-NA column."
p22a_6_01,rename,p22a_6_01,2020,2025,,,,label_change,"¿el/los lugar(es) donde se siente o se ha sentido discriminado/a fue en: un esta :: NOT COLLECTED EVERY YEAR (present 2020-2025, 2 of 14 years) — absent years come back as a marked all-NA column."
p22a_6_02,rename,p22a_6_02,2020,2025,,,,label_change,"¿el/los lugar(es) donde se siente o se ha sentido discriminado/a fue en: un esta :: NOT COLLECTED EVERY YEAR (present 2020-2025, 2 of 14 years) — absent years come back as a marked all-NA column."
p22a_6_03,rename,p22a_6_03,2020,2025,,,,label_change,"¿el/los lugar(es) donde se siente o se ha sentido discriminado/a fue en: un esta :: NOT COLLECTED EVERY YEAR (present 2020-2025, 2 of 14 years) — absent years come back as a marked all-NA column."
p22a_6_04,rename,p22a_6_04,2020,2025,,,,label_change,"¿el/los lugar(es) donde se siente o se ha sentido discriminado/a fue en: un esta :: NOT COLLECTED EVERY YEAR (present 2020-2025, 2 of 14 years) — absent years come back as a marked all-NA column."
p22a_6_05,rename,p22a_6_05,2020,2025,,,,label_change,"¿el/los lugar(es) donde se siente o se ha sentido discriminado/a fue en: un esta :: NOT COLLECTED EVERY YEAR (present 2020-2025, 2 of 14 years) — absent years come back as a marked all-NA column."
p22a_6_06,rename,p22a_6_06,2020,2025,,,,label_change,"¿el/los lugar(es) donde se siente o se ha sentido discriminado/a fue en: un esta :: NOT COLLECTED EVERY YEAR (present 2020-2025, 2 of 14 years) — absent years come back as a marked all-NA column."
p22a_6_07,rename,p22a_6_07,2020,2025,,,,label_change,"¿el/los lugar(es) donde se siente o se ha sentido discriminado/a fue en: un esta :: NOT COLLECTED EVERY YEAR (present 2020-2025, 2 of 14 years) — absent years come back as a marked all-NA column."
p22a_6_08,rename,p22a_6_08,2020,2025,,,,label_change,"¿el/los lugar(es) donde se siente o se ha sentido discriminado/a fue en: un esta :: NOT COLLECTED EVERY YEAR (present 2020-2025, 2 of 14 years) — absent years come back as a marked all-NA column."
p22a_6_09,rename,p22a_6_09,2020,2025,,,,label_change,"¿el/los lugar(es) donde se siente o se ha sentido discriminado/a fue en: un esta :: NOT COLLECTED EVERY YEAR (present 2020-2025, 2 of 14 years) — absent years come back as a marked all-NA column."
p22a_6_10,rename,p22a_6_10,2020,2025,,,,label_change,"¿el/los lugar(es) donde se siente o se ha sentido discriminado/a fue en: un esta :: NOT COLLECTED EVERY YEAR (present 2020-2025, 2 of 14 years) — absent years come back as a marked all-NA column."
p22a_6_11,rename,p22a_6_11,2020,2025,,,,label_change,"¿el/los lugar(es) donde se siente o se ha sentido discriminado/a fue en: un esta :: NOT COLLECTED EVERY YEAR (present 2020-2025, 2 of 14 years) — absent years come back as a marked all-NA column."
p22a_6_12,rename,p22a_6_12,2020,2025,,,,label_change,"¿el/los lugar(es) donde se siente o se ha sentido discriminado/a fue en: un esta :: NOT COLLECTED EVERY YEAR (present 2020-2025, 2 of 14 years) — absent years come back as a marked all-NA column."
p22a_7,rename,p22a_7,2014,2015,,,,intermittent,"¿cuál cree que fue la razón o motivo principal por el cual fue tratado/a así? :: NOT COLLECTED EVERY YEAR (present 2014-2015, 2 of 14 years) — absent years come back as a marked all-NA column."
p22a_7_01,rename,p22a_7_01,2020,2025,,,,label_change,"¿el/los lugar(es) donde se siente o se ha sentido discriminado/a fue en: un espa :: NOT COLLECTED EVERY YEAR (present 2020-2025, 2 of 14 years) — absent years come back as a marked all-NA column."
p22a_7_02,rename,p22a_7_02,2020,2025,,,,label_change,"¿el/los lugar(es) donde se siente o se ha sentido discriminado/a fue en: un espa :: NOT COLLECTED EVERY YEAR (present 2020-2025, 2 of 14 years) — absent years come back as a marked all-NA column."
p22a_7_03,rename,p22a_7_03,2020,2025,,,,label_change,"¿el/los lugar(es) donde se siente o se ha sentido discriminado/a fue en: un espa :: NOT COLLECTED EVERY YEAR (present 2020-2025, 2 of 14 years) — absent years come back as a marked all-NA column."
p22a_7_04,rename,p22a_7_04,2020,2025,,,,label_change,"¿el/los lugar(es) donde se siente o se ha sentido discriminado/a fue en: un espa :: NOT COLLECTED EVERY YEAR (present 2020-2025, 2 of 14 years) — absent years come back as a marked all-NA column."
p22a_7_05,rename,p22a_7_05,2020,2025,,,,label_change,"¿el/los lugar(es) donde se siente o se ha sentido discriminado/a fue en: un espa :: NOT COLLECTED EVERY YEAR (present 2020-2025, 2 of 14 years) — absent years come back as a marked all-NA column."
p22a_7_06,rename,p22a_7_06,2020,2025,,,,label_change,"¿el/los lugar(es) donde se siente o se ha sentido discriminado/a fue en: un espa :: NOT COLLECTED EVERY YEAR (present 2020-2025, 2 of 14 years) — absent years come back as a marked all-NA column."
p22a_7_07,rename,p22a_7_07,2020,2025,,,,label_change,"¿el/los lugar(es) donde se siente o se ha sentido discriminado/a fue en: un espa :: NOT COLLECTED EVERY YEAR (present 2020-2025, 2 of 14 years) — absent years come back as a marked all-NA column."
p22a_7_08,rename,p22a_7_08,2020,2025,,,,label_change,"¿el/los lugar(es) donde se siente o se ha sentido discriminado/a fue en: un espa :: NOT COLLECTED EVERY YEAR (present 2020-2025, 2 of 14 years) — absent years come back as a marked all-NA column."
p22a_7_09,rename,p22a_7_09,2020,2025,,,,label_change,"¿el/los lugar(es) donde se siente o se ha sentido discriminado/a fue en: un espa :: NOT COLLECTED EVERY YEAR (present 2020-2025, 2 of 14 years) — absent years come back as a marked all-NA column."
p22a_7_10,rename,p22a_7_10,2020,2025,,,,label_change,"¿el/los lugar(es) donde se siente o se ha sentido discriminado/a fue en: un espa :: NOT COLLECTED EVERY YEAR (present 2020-2025, 2 of 14 years) — absent years come back as a marked all-NA column."
p22a_7_11,rename,p22a_7_11,2020,2025,,,,label_change,"¿el/los lugar(es) donde se siente o se ha sentido discriminado/a fue en: un espa :: NOT COLLECTED EVERY YEAR (present 2020-2025, 2 of 14 years) — absent years come back as a marked all-NA column."
p22a_7_12,rename,p22a_7_12,2020,2025,,,,label_change,"¿el/los lugar(es) donde se siente o se ha sentido discriminado/a fue en: un espa :: NOT COLLECTED EVERY YEAR (present 2020-2025, 2 of 14 years) — absent years come back as a marked all-NA column."
p22a_8,rename,p22a_8,2014,2015,,,,intermittent,"¿cuál cree que fue la razón o motivo principal por el cual fue tratado/a así? :: NOT COLLECTED EVERY YEAR (present 2014-2015, 2 of 14 years) — absent years come back as a marked all-NA column."
p22a_8_01,rename,p22a_8_01,2020,2025,,,,label_change,"¿el/los lugar(es) donde se siente o se ha sentido discriminado/a fue en: el tran :: NOT COLLECTED EVERY YEAR (present 2020-2025, 2 of 14 years) — absent years come back as a marked all-NA column."
p22a_8_02,rename,p22a_8_02,2020,2025,,,,label_change,"¿el/los lugar(es) donde se siente o se ha sentido discriminado/a fue en: el tran :: NOT COLLECTED EVERY YEAR (present 2020-2025, 2 of 14 years) — absent years come back as a marked all-NA column."
p22a_8_03,rename,p22a_8_03,2020,2025,,,,label_change,"¿el/los lugar(es) donde se siente o se ha sentido discriminado/a fue en: el tran :: NOT COLLECTED EVERY YEAR (present 2020-2025, 2 of 14 years) — absent years come back as a marked all-NA column."
p22a_8_04,rename,p22a_8_04,2020,2025,,,,label_change,"¿el/los lugar(es) donde se siente o se ha sentido discriminado/a fue en: el tran :: NOT COLLECTED EVERY YEAR (present 2020-2025, 2 of 14 years) — absent years come back as a marked all-NA column."
p22a_8_05,rename,p22a_8_05,2020,2025,,,,label_change,"¿el/los lugar(es) donde se siente o se ha sentido discriminado/a fue en: el tran :: NOT COLLECTED EVERY YEAR (present 2020-2025, 2 of 14 years) — absent years come back as a marked all-NA column."
p22a_8_06,rename,p22a_8_06,2020,2025,,,,label_change,"¿el/los lugar(es) donde se siente o se ha sentido discriminado/a fue en: el tran :: NOT COLLECTED EVERY YEAR (present 2020-2025, 2 of 14 years) — absent years come back as a marked all-NA column."
p22a_8_07,rename,p22a_8_07,2020,2025,,,,label_change,"¿el/los lugar(es) donde se siente o se ha sentido discriminado/a fue en: el tran :: NOT COLLECTED EVERY YEAR (present 2020-2025, 2 of 14 years) — absent years come back as a marked all-NA column."
p22a_8_08,rename,p22a_8_08,2020,2025,,,,label_change,"¿el/los lugar(es) donde se siente o se ha sentido discriminado/a fue en: el tran :: NOT COLLECTED EVERY YEAR (present 2020-2025, 2 of 14 years) — absent years come back as a marked all-NA column."
p22a_8_09,rename,p22a_8_09,2020,2025,,,,label_change,"¿el/los lugar(es) donde se siente o se ha sentido discriminado/a fue en: el tran :: NOT COLLECTED EVERY YEAR (present 2020-2025, 2 of 14 years) — absent years come back as a marked all-NA column."
p22a_8_10,rename,p22a_8_10,2020,2025,,,,label_change,"¿el/los lugar(es) donde se siente o se ha sentido discriminado/a fue en: el tran :: NOT COLLECTED EVERY YEAR (present 2020-2025, 2 of 14 years) — absent years come back as a marked all-NA column."
p22a_8_11,rename,p22a_8_11,2020,2025,,,,label_change,"¿el/los lugar(es) donde se siente o se ha sentido discriminado/a fue en: el tran :: NOT COLLECTED EVERY YEAR (present 2020-2025, 2 of 14 years) — absent years come back as a marked all-NA column."
p22a_8_12,rename,p22a_8_12,2020,2025,,,,label_change,"¿el/los lugar(es) donde se siente o se ha sentido discriminado/a fue en: el tran :: NOT COLLECTED EVERY YEAR (present 2020-2025, 2 of 14 years) — absent years come back as a marked all-NA column."
p22a_9,rename,p22a_9,2014,2015,,,,intermittent,"¿cuál cree que fue la razón o motivo principal por el cual fue tratado/a así? :: NOT COLLECTED EVERY YEAR (present 2014-2015, 2 of 14 years) — absent years come back as a marked all-NA column."
p22a_9_01,rename,p22a_9_01,2020,2025,,,,label_change,"¿el/los lugar(es) donde se siente o se ha sentido discriminado/a fue en: un even :: NOT COLLECTED EVERY YEAR (present 2020-2025, 2 of 14 years) — absent years come back as a marked all-NA column."
p22a_9_02,rename,p22a_9_02,2020,2025,,,,label_change,"¿el/los lugar(es) donde se siente o se ha sentido discriminado/a fue en: un even :: NOT COLLECTED EVERY YEAR (present 2020-2025, 2 of 14 years) — absent years come back as a marked all-NA column."
