module,column,year,code,label,status,evidence
34,estrsocial,2016,6,rural,verified,"2016 INEI dictionary omits code 6 and incorrectly states range 1-5; 2016 INEI quality report defines A-E for urban and rural separately; in all 36,785 released Sumaria records estrsocial=6 iff estrato is rural (6/7/8), zero mismatches; 2017 INEI dictionary explicitly defines 6=RURAL"
01,p107c41,2017,1,Si,verified,"INEI ENAHO 2017 Diccionario de Datos, exact category table for P107C41; every observed code cross-checked against the 2017 microdata"
01,p107c42,2017,0,No,verified,"INEI ENAHO 2017 Diccionario de Datos, exact category table for P107C42; every observed code cross-checked against the 2017 microdata"
01,p107c42,2017,2,Si,verified,"INEI ENAHO 2017 Diccionario de Datos, exact category table for P107C42; every observed code cross-checked against the 2017 microdata"
01,p107c43,2017,0,No,verified,"INEI ENAHO 2017 Diccionario de Datos, exact category table for P107C43; every observed code cross-checked against the 2017 microdata"
01,p107c43,2017,3,Si,verified,"INEI ENAHO 2017 Diccionario de Datos, exact category table for P107C43; every observed code cross-checked against the 2017 microdata"
01,p107c44,2017,0,No,verified,"INEI ENAHO 2017 Diccionario de Datos, exact category table for P107C44; every observed code cross-checked against the 2017 microdata"
01,p107c44,2017,4,Si,verified,"INEI ENAHO 2017 Diccionario de Datos, exact category table for P107C44; every observed code cross-checked against the 2017 microdata"
01,p107c46,2017,0,No,verified,"INEI ENAHO 2017 Diccionario de Datos, exact category table for P107C46; every observed code cross-checked against the 2017 microdata"
01,p107c46,2017,6,Si,verified,"INEI ENAHO 2017 Diccionario de Datos, exact category table for P107C46; every observed code cross-checked against the 2017 microdata"
01,p107c47,2017,0,No,verified,"INEI ENAHO 2017 Diccionario de Datos, exact category table for P107C47; every observed code cross-checked against the 2017 microdata"
01,p107c47,2017,7,Si,verified,"INEI ENAHO 2017 Diccionario de Datos, exact category table for P107C47; every observed code cross-checked against the 2017 microdata"
01,p107c48,2017,0,No,verified,"INEI ENAHO 2017 Diccionario de Datos, exact category table for P107C48; every observed code cross-checked against the 2017 microdata"
01,p107c48,2017,8,Si,verified,"INEI ENAHO 2017 Diccionario de Datos, exact category table for P107C48; every observed code cross-checked against the 2017 microdata"
01,p107c49,2017,0,No,verified,"INEI ENAHO 2017 Diccionario de Datos, exact category table for P107C49; every observed code cross-checked against the 2017 microdata"
01,p107c49,2017,9,Si,verified,"INEI ENAHO 2017 Diccionario de Datos, exact category table for P107C49; every observed code cross-checked against the 2017 microdata"
01,p107c410,2017,0,No,verified,"INEI ENAHO 2017 Diccionario de Datos, exact category table for P107C410; every observed code cross-checked against the 2017 microdata"
01,p107c410,2017,10,Si,verified,"INEI ENAHO 2017 Diccionario de Datos, exact category table for P107C410; every observed code cross-checked against the 2017 microdata"
01,p107e,2017,1,Sí,verified,"INEI ENAHO 2017 Diccionario de Datos, exact category table for P107E; every observed code cross-checked against the 2017 microdata"
01,p107e,2017,2,No,verified,"INEI ENAHO 2017 Diccionario de Datos, exact category table for P107E; every observed code cross-checked against the 2017 microdata"
01,p110,2017,1,"¿Red pública, dentro de la vivienda?",verified,"INEI ENAHO 2017 Diccionario de Datos, exact category table for P110; every observed code cross-checked against the 2017 microdata"
01,p110,2017,2,"¿Red pública, fuera de la vivienda pero dentro del edificio?",verified,"INEI ENAHO 2017 Diccionario de Datos, exact category table for P110; every observed code cross-checked against the 2017 microdata"
01,p110,2017,3,¿Pilón de uso público?,verified,"INEI ENAHO 2017 Diccionario de Datos, exact category table for P110; every observed code cross-checked against the 2017 microdata"
01,p110,2017,4,¿ Camión – cisterna u otro similar?,verified,"INEI ENAHO 2017 Diccionario de Datos, exact category table for P110; every observed code cross-checked against the 2017 microdata"
01,p110,2017,5,¿Pozo?,verified,"INEI ENAHO 2017 Diccionario de Datos, exact category table for P110; every observed code cross-checked against the 2017 microdata"
01,p110,2017,6,"¿Río, acéquia, manantial o similar?",verified,"INEI ENAHO 2017 Diccionario de Datos, exact category table for P110; every observed code cross-checked against the 2017 microdata"
01,p110,2017,7,¿Otra?,verified,"INEI ENAHO 2017 Diccionario de Datos, exact category table for P110; every observed code cross-checked against the 2017 microdata"
01,p110a1,2017,1,Si,verified,"INEI ENAHO 2017 Diccionario de Datos, exact category table for P110A1; every observed code cross-checked against the 2017 microdata"
01,p110a1,2017,2,No,verified,"INEI ENAHO 2017 Diccionario de Datos, exact category table for P110A1; every observed code cross-checked against the 2017 microdata"
01,p110a,2017,1,Seguro (Mayor o igual a 0.5 mg/Lt),verified,"INEI ENAHO 2017 Diccionario de Datos, exact category table for P110A; every observed code cross-checked against the 2017 microdata"
01,p110a,2017,2,Inadecuada dosificación de Cloro (De 0.1 mg/Lt a menos de 0.5 mg/Lt),verified,"INEI ENAHO 2017 Diccionario de Datos, exact category table for P110A; every observed code cross-checked against the 2017 microdata"
01,p110a,2017,3,Sin Cloro (0.0 mg/Lt),verified,"INEI ENAHO 2017 Diccionario de Datos, exact category table for P110A; every observed code cross-checked against the 2017 microdata"
01,p110c,2017,1,Sí,verified,"INEI ENAHO 2017 Diccionario de Datos, exact category table for P110C; every observed code cross-checked against the 2017 microdata"
01,p110c,2017,2,No,verified,"INEI ENAHO 2017 Diccionario de Datos, exact category table for P110C; every observed code cross-checked against the 2017 microdata"
01,p110d,2017,1,El funcionario de la encuesta,verified,"INEI ENAHO 2017 Diccionario de Datos, exact category table for P110D; every observed code cross-checked against the 2017 microdata"
01,p110d,2017,2,El informante,verified,"INEI ENAHO 2017 Diccionario de Datos, exact category table for P110D; every observed code cross-checked against the 2017 microdata"
01,p110e,2017,1,Grifo o caño,verified,"INEI ENAHO 2017 Diccionario de Datos, exact category table for P110E; every observed code cross-checked against the 2017 microdata"
01,p110e,2017,2,Cilindro de metal,verified,"INEI ENAHO 2017 Diccionario de Datos, exact category table for P110E; every observed code cross-checked against the 2017 microdata"
01,p110e,2017,3,Balde o batea de plástico,verified,"INEI ENAHO 2017 Diccionario de Datos, exact category table for P110E; every observed code cross-checked against the 2017 microdata"
01,p110e,2017,4,Tanque (sin filtro),verified,"INEI ENAHO 2017 Diccionario de Datos, exact category table for P110E; every observed code cross-checked against the 2017 microdata"
01,p110e,2017,5,Tanque (con filtro),verified,"INEI ENAHO 2017 Diccionario de Datos, exact category table for P110E; every observed code cross-checked against the 2017 microdata"
01,p110e,2017,6,"Bidón, botella, etc.",verified,"INEI ENAHO 2017 Diccionario de Datos, exact category table for P110E; every observed code cross-checked against the 2017 microdata"
01,p110e,2017,7,Otro,verified,"INEI ENAHO 2017 Diccionario de Datos, exact category table for P110E; every observed code cross-checked against the 2017 microdata"
01,p112a,2017,1,Con medidor de uso exclusivo para la vivienda?,verified,"INEI ENAHO 2017 Diccionario de Datos, exact category table for P112A; every observed code cross-checked against the 2017 microdata"
01,p112a,2017,2,Con medidor uso colectivo?(para varias viviendas),verified,"INEI ENAHO 2017 Diccionario de Datos, exact category table for P112A; every observed code cross-checked against the 2017 microdata"
01,p112a,2017,3,Otro?,verified,"INEI ENAHO 2017 Diccionario de Datos, exact category table for P112A; every observed code cross-checked against the 2017 microdata"
01,ticuest01,2017,1,Cuestionario en hojas,verified,"INEI ENAHO 2017 Diccionario de Datos, exact category table for TICUEST01; every observed code cross-checked against the 2017 microdata"
01,ticuest01,2017,2,Cuestionario en tablet,verified,"INEI ENAHO 2017 Diccionario de Datos, exact category table for TICUEST01; every observed code cross-checked against the 2017 microdata"
01,nbi1,2017,0,Vivienda adecuada,verified,"INEI ENAHO 2017 Diccionario de Datos, exact category table for NBI1; every observed code cross-checked against the 2017 microdata"
01,nbi1,2017,1,Vivienda inadecuada,verified,"INEI ENAHO 2017 Diccionario de Datos, exact category table for NBI1; every observed code cross-checked against the 2017 microdata"
01,nbi2,2017,0,Vivienda sin hacinamiento,verified,"INEI ENAHO 2017 Diccionario de Datos, exact category table for NBI2; every observed code cross-checked against the 2017 microdata"
01,nbi2,2017,1,Vivienda con hacinamiento,verified,"INEI ENAHO 2017 Diccionario de Datos, exact category table for NBI2; every observed code cross-checked against the 2017 microdata"
01,nbi3,2017,0,Hogares con vivienda con servicios higiénicos,verified,"INEI ENAHO 2017 Diccionario de Datos, exact category table for NBI3; every observed code cross-checked against the 2017 microdata"
01,nbi3,2017,1,Hogares con vivienda sin servicios higiénicos,verified,"INEI ENAHO 2017 Diccionario de Datos, exact category table for NBI3; every observed code cross-checked against the 2017 microdata"
01,nbi4,2017,0,Hogares con niños que asisten a la escuela,verified,"INEI ENAHO 2017 Diccionario de Datos, exact category table for NBI4; every observed code cross-checked against the 2017 microdata"
01,nbi4,2017,1,Hogares con niños que no asisten a la escuela,verified,"INEI ENAHO 2017 Diccionario de Datos, exact category table for NBI4; every observed code cross-checked against the 2017 microdata"
01,nbi5,2017,0,Hogares sin alta dependencia económica,verified,"INEI ENAHO 2017 Diccionario de Datos, exact category table for NBI5; every observed code cross-checked against the 2017 microdata"
01,nbi5,2017,1,Hogares con alta dependencia económica,verified,"INEI ENAHO 2017 Diccionario de Datos, exact category table for NBI5; every observed code cross-checked against the 2017 microdata"
01,dominio,2018,1,Costa Norte,verified,"INEI ENAHO 2018 Diccionario de Datos, exact category table for DOMINIO; every observed code cross-checked against the 2018 microdata"
01,dominio,2018,2,Costa Centro,verified,"INEI ENAHO 2018 Diccionario de Datos, exact category table for DOMINIO; every observed code cross-checked against the 2018 microdata"
01,dominio,2018,3,Costa Sur,verified,"INEI ENAHO 2018 Diccionario de Datos, exact category table for DOMINIO; every observed code cross-checked against the 2018 microdata"
01,dominio,2018,4,Sierra Norte,verified,"INEI ENAHO 2018 Diccionario de Datos, exact category table for DOMINIO; every observed code cross-checked against the 2018 microdata"
01,dominio,2018,5,Sierra Centro,verified,"INEI ENAHO 2018 Diccionario de Datos, exact category table for DOMINIO; every observed code cross-checked against the 2018 microdata"
01,dominio,2018,6,Sierra Sur,verified,"INEI ENAHO 2018 Diccionario de Datos, exact category table for DOMINIO; every observed code cross-checked against the 2018 microdata"
01,dominio,2018,7,Selva,verified,"INEI ENAHO 2018 Diccionario de Datos, exact category table for DOMINIO; every observed code cross-checked against the 2018 microdata"
01,dominio,2018,8,Lima Metropolitana,verified,"INEI ENAHO 2018 Diccionario de Datos, exact category table for DOMINIO; every observed code cross-checked against the 2018 microdata"
01,estrato,2018,1,De 500 000 a más habitantes.,verified,"INEI ENAHO 2018 Diccionario de Datos, exact category table for ESTRATO; every observed code cross-checked against the 2018 microdata"
01,estrato,2018,2,De 100 000 a 499 999 habitantes.,verified,"INEI ENAHO 2018 Diccionario de Datos, exact category table for ESTRATO; every observed code cross-checked against the 2018 microdata"
01,estrato,2018,3,De 50 000 a 99 999 habitantes.,verified,"INEI ENAHO 2018 Diccionario de Datos, exact category table for ESTRATO; every observed code cross-checked against the 2018 microdata"
01,estrato,2018,4,De 20 000 a 49 999 habitantes.,verified,"INEI ENAHO 2018 Diccionario de Datos, exact category table for ESTRATO; every observed code cross-checked against the 2018 microdata"
01,estrato,2018,5,De 2 000 a 19 999 habitantes.,verified,"INEI ENAHO 2018 Diccionario de Datos, exact category table for ESTRATO; every observed code cross-checked against the 2018 microdata"
01,estrato,2018,6,De 500 a 1 999 habitantes.,verified,"INEI ENAHO 2018 Diccionario de Datos, exact category table for ESTRATO; every observed code cross-checked against the 2018 microdata"
01,estrato,2018,7,Área de Empadronamiento Rural (AER) Compuesto,verified,"INEI ENAHO 2018 Diccionario de Datos, exact category table for ESTRATO; every observed code cross-checked against the 2018 microdata"
01,estrato,2018,8,Área de Empadronamiento Rural (AER) Simple,verified,"INEI ENAHO 2018 Diccionario de Datos, exact category table for ESTRATO; every observed code cross-checked against the 2018 microdata"
01,periodo,2018,1,Primer Período,verified,"INEI ENAHO 2018 Diccionario de Datos, exact category table for PERIODO; every observed code cross-checked against the 2018 microdata"
01,periodo,2018,2,Segundo Período,verified,"INEI ENAHO 2018 Diccionario de Datos, exact category table for PERIODO; every observed code cross-checked against the 2018 microdata"
01,periodo,2018,3,Tercer Período,verified,"INEI ENAHO 2018 Diccionario de Datos, exact category table for PERIODO; every observed code cross-checked against the 2018 microdata"
01,periodo,2018,4,Cuarto Período,verified,"INEI ENAHO 2018 Diccionario de Datos, exact category table for PERIODO; every observed code cross-checked against the 2018 microdata"
01,periodo,2018,5,Quinto Período,verified,"INEI ENAHO 2018 Diccionario de Datos, exact category table for PERIODO; every observed code cross-checked against the 2018 microdata"
01,tipenc,2018,1,Selección automática por computadora,verified,"INEI ENAHO 2018 Diccionario de Datos, exact category table for TIPENC; every observed code cross-checked against the 2018 microdata"
01,tipenc,2018,3,Selección de la muestra panel,verified,"INEI ENAHO 2018 Diccionario de Datos, exact category table for TIPENC; every observed code cross-checked against the 2018 microdata"
01,tipenc,2018,4,Selección por computadora en el Area Rural,verified,"INEI ENAHO 2018 Diccionario de Datos, exact category table for TIPENC; every observed code cross-checked against the 2018 microdata"
01,tipenc,2018,5,Selección por conteo en el Area Rural,verified,"INEI ENAHO 2018 Diccionario de Datos, exact category table for TIPENC; every observed code cross-checked against the 2018 microdata"
01,result,2018,1,Completa,verified,"INEI ENAHO 2018 Diccionario de Datos, exact category table for RESULT; every observed code cross-checked against the 2018 microdata"
01,result,2018,2,Incompleta,verified,"INEI ENAHO 2018 Diccionario de Datos, exact category table for RESULT; every observed code cross-checked against the 2018 microdata"
01,result,2018,3,Rechazo,verified,"INEI ENAHO 2018 Diccionario de Datos, exact category table for RESULT; every observed code cross-checked against the 2018 microdata"
01,result,2018,4,Ausente,verified,"INEI ENAHO 2018 Diccionario de Datos, exact category table for RESULT; every observed code cross-checked against the 2018 microdata"
01,result,2018,5,Vivienda Desocupada,verified,"INEI ENAHO 2018 Diccionario de Datos, exact category table for RESULT; every observed code cross-checked against the 2018 microdata"
01,result,2018,7,Otro,verified,"INEI ENAHO 2018 Diccionario de Datos, exact category table for RESULT; every observed code cross-checked against the 2018 microdata"
01,panel,2018,1,Si,verified,"INEI ENAHO 2018 Diccionario de Datos, exact category table for PANEL; every observed code cross-checked against the 2018 microdata"
01,panel,2018,2,No,verified,"INEI ENAHO 2018 Diccionario de Datos, exact category table for PANEL; every observed code cross-checked against the 2018 microdata"
01,p22,2018,1,Si,verified,"INEI ENAHO 2018 Diccionario de Datos, exact category table for P22; every observed code cross-checked against the 2018 microdata"
01,p22,2018,2,No,verified,"INEI ENAHO 2018 Diccionario de Datos, exact category table for P22; every observed code cross-checked against the 2018 microdata"
01,p101,2018,1,Casa independiente,verified,"INEI ENAHO 2018 Diccionario de Datos, exact category table for P101; every observed code cross-checked against the 2018 microdata"
01,p101,2018,2,Departamento en edificio,verified,"INEI ENAHO 2018 Diccionario de Datos, exact category table for P101; every observed code cross-checked against the 2018 microdata"
01,p101,2018,3,Vivienda en quinta,verified,"INEI ENAHO 2018 Diccionario de Datos, exact category table for P101; every observed code cross-checked against the 2018 microdata"
01,p101,2018,4,"Vivienda en casa de vecindad (Callejón, solar o corralón)",verified,"INEI ENAHO 2018 Diccionario de Datos, exact category table for P101; every observed code cross-checked against the 2018 microdata"
01,p101,2018,5,Choza o cabaña,verified,"INEI ENAHO 2018 Diccionario de Datos, exact category table for P101; every observed code cross-checked against the 2018 microdata"
01,p101,2018,6,Vivienda improvisada,verified,"INEI ENAHO 2018 Diccionario de Datos, exact category table for P101; every observed code cross-checked against the 2018 microdata"
01,p101,2018,7,Local no destinado para habitación humana,verified,"INEI ENAHO 2018 Diccionario de Datos, exact category table for P101; every observed code cross-checked against the 2018 microdata"
01,p101,2018,8,Otro,verified,"INEI ENAHO 2018 Diccionario de Datos, exact category table for P101; every observed code cross-checked against the 2018 microdata"
01,p103,2018,1,Parquet o madera pulida,verified,"INEI ENAHO 2018 Diccionario de Datos, exact category table for P103; every observed code cross-checked against the 2018 microdata"
01,p103,2018,2,"Láminas asfálticas, vinílicos o similares",verified,"INEI ENAHO 2018 Diccionario de Datos, exact category table for P103; every observed code cross-checked against the 2018 microdata"
01,p103,2018,3,"Losetas, terrazos o similares",verified,"INEI ENAHO 2018 Diccionario de Datos, exact category table for P103; every observed code cross-checked against the 2018 microdata"
01,p103,2018,4,"Madera (pona, tornillo, etc.)",verified,"INEI ENAHO 2018 Diccionario de Datos, exact category table for P103; every observed code cross-checked against the 2018 microdata"
01,p103,2018,5,Cemento,verified,"INEI ENAHO 2018 Diccionario de Datos, exact category table for P103; every observed code cross-checked against the 2018 microdata"
01,p103,2018,6,Tierra,verified,"INEI ENAHO 2018 Diccionario de Datos, exact category table for P103; every observed code cross-checked against the 2018 microdata"
01,p103,2018,7,Otro material,verified,"INEI ENAHO 2018 Diccionario de Datos, exact category table for P103; every observed code cross-checked against the 2018 microdata"
01,p103a,2018,1,Concreto armado,verified,"INEI ENAHO 2018 Diccionario de Datos, exact category table for P103A; every observed code cross-checked against the 2018 microdata"
01,p103a,2018,2,Madera,verified,"INEI ENAHO 2018 Diccionario de Datos, exact category table for P103A; every observed code cross-checked against the 2018 microdata"
01,p103a,2018,3,Tejas,verified,"INEI ENAHO 2018 Diccionario de Datos, exact category table for P103A; every observed code cross-checked against the 2018 microdata"
01,p103a,2018,4,"Planchas de calamina, fibra de cemento o similares",verified,"INEI ENAHO 2018 Diccionario de Datos, exact category table for P103A; every observed code cross-checked against the 2018 microdata"
01,p103a,2018,5,Caña o estera con torta de barro o cemento,verified,"INEI ENAHO 2018 Diccionario de Datos, exact category table for P103A; every observed code cross-checked against the 2018 microdata"
01,p103a,2018,6,Triplay/estera/carrizo,verified,"INEI ENAHO 2018 Diccionario de Datos, exact category table for P103A; every observed code cross-checked against the 2018 microdata"
01,p103a,2018,7,"Paja, hojas de palmera",verified,"INEI ENAHO 2018 Diccionario de Datos, exact category table for P103A; every observed code cross-checked against the 2018 microdata"
01,p103a,2018,8,Otro material,verified,"INEI ENAHO 2018 Diccionario de Datos, exact category table for P103A; every observed code cross-checked against the 2018 microdata"
01,p104b1,2018,1,Si,verified,"INEI ENAHO 2018 Diccionario de Datos, exact category table for P104B1; every observed code cross-checked against the 2018 microdata"
01,p104b1,2018,2,No,verified,"INEI ENAHO 2018 Diccionario de Datos, exact category table for P104B1; every observed code cross-checked against the 2018 microdata"
01,p104b1,2018,3,No sabe,verified,"INEI ENAHO 2018 Diccionario de Datos, exact category table for P104B1; every observed code cross-checked against the 2018 microdata"
01,p104b2,2018,1,Si,verified,"INEI ENAHO 2018 Diccionario de Datos, exact category table for P104B2; every observed code cross-checked against the 2018 microdata"
01,p104b2,2018,2,No,verified,"INEI ENAHO 2018 Diccionario de Datos, exact category table for P104B2; every observed code cross-checked against the 2018 microdata"
01,p104b2,2018,3,No sabe,verified,"INEI ENAHO 2018 Diccionario de Datos, exact category table for P104B2; every observed code cross-checked against the 2018 microdata"
01,p105a,2018,1,Alquilada,verified,"INEI ENAHO 2018 Diccionario de Datos, exact category table for P105A; every observed code cross-checked against the 2018 microdata"
01,p105a,2018,2,"Propia, totalmente pagada",verified,"INEI ENAHO 2018 Diccionario de Datos, exact category table for P105A; every observed code cross-checked against the 2018 microdata"
01,p105a,2018,3,"Propia, por invasión",verified,"INEI ENAHO 2018 Diccionario de Datos, exact category table for P105A; every observed code cross-checked against the 2018 microdata"
01,p105a,2018,4,"Propia, comprándola a plazos",verified,"INEI ENAHO 2018 Diccionario de Datos, exact category table for P105A; every observed code cross-checked against the 2018 microdata"
01,p105a,2018,5,Cedida por el centro de trabajo,verified,"INEI ENAHO 2018 Diccionario de Datos, exact category table for P105A; every observed code cross-checked against the 2018 microdata"
01,p105a,2018,6,Cedida por otro hogar o institución,verified,"INEI ENAHO 2018 Diccionario de Datos, exact category table for P105A; every observed code cross-checked against the 2018 microdata"
01,p105a,2018,7,Otra forma,verified,"INEI ENAHO 2018 Diccionario de Datos, exact category table for P105A; every observed code cross-checked against the 2018 microdata"
01,p106a,2018,1,Si,verified,"INEI ENAHO 2018 Diccionario de Datos, exact category table for P106A; every observed code cross-checked against the 2018 microdata"
01,p106a,2018,2,No,verified,"INEI ENAHO 2018 Diccionario de Datos, exact category table for P106A; every observed code cross-checked against the 2018 microdata"
01,p106a,2018,3,En trámite de titulación,verified,"INEI ENAHO 2018 Diccionario de Datos, exact category table for P106A; every observed code cross-checked against the 2018 microdata"
01,p106b,2018,1,Si,verified,"INEI ENAHO 2018 Diccionario de Datos, exact category table for P106B; every observed code cross-checked against the 2018 microdata"
01,p106b,2018,2,No,verified,"INEI ENAHO 2018 Diccionario de Datos, exact category table for P106B; every observed code cross-checked against the 2018 microdata"
01,p107b1,2018,1,Si,verified,"INEI ENAHO 2018 Diccionario de Datos, exact category table for P107B1; every observed code cross-checked against the 2018 microdata"
01,p107b1,2018,2,No,verified,"INEI ENAHO 2018 Diccionario de Datos, exact category table for P107B1; every observed code cross-checked against the 2018 microdata"
01,p107c11,2018,0,No,verified,"INEI ENAHO 2018 Diccionario de Datos, exact category table for P107C11; every observed code cross-checked against the 2018 microdata"
01,p107c11,2018,1,Si,verified,"INEI ENAHO 2018 Diccionario de Datos, exact category table for P107C11; every observed code cross-checked against the 2018 microdata"
01,p107c12,2018,0,No,verified,"INEI ENAHO 2018 Diccionario de Datos, exact category table for P107C12; every observed code cross-checked against the 2018 microdata"
01,p107c12,2018,2,Si,verified,"INEI ENAHO 2018 Diccionario de Datos, exact category table for P107C12; every observed code cross-checked against the 2018 microdata"
01,p107c13,2018,0,No,verified,"INEI ENAHO 2018 Diccionario de Datos, exact category table for P107C13; every observed code cross-checked against the 2018 microdata"
01,p107c13,2018,3,Si,verified,"INEI ENAHO 2018 Diccionario de Datos, exact category table for P107C13; every observed code cross-checked against the 2018 microdata"
01,p107c14,2018,0,No,verified,"INEI ENAHO 2018 Diccionario de Datos, exact category table for P107C14; every observed code cross-checked against the 2018 microdata"
01,p107c14,2018,4,Si,verified,"INEI ENAHO 2018 Diccionario de Datos, exact category table for P107C14; every observed code cross-checked against the 2018 microdata"
01,p107c16,2018,0,No,verified,"INEI ENAHO 2018 Diccionario de Datos, exact category table for P107C16; every observed code cross-checked against the 2018 microdata"
01,p107c17,2018,0,No,verified,"INEI ENAHO 2018 Diccionario de Datos, exact category table for P107C17; every observed code cross-checked against the 2018 microdata"
01,p107c17,2018,7,Si,verified,"INEI ENAHO 2018 Diccionario de Datos, exact category table for P107C17; every observed code cross-checked against the 2018 microdata"
01,p107c18,2018,0,No,verified,"INEI ENAHO 2018 Diccionario de Datos, exact category table for P107C18; every observed code cross-checked against the 2018 microdata"
01,p107c19,2018,0,No,verified,"INEI ENAHO 2018 Diccionario de Datos, exact category table for P107C19; every observed code cross-checked against the 2018 microdata"
01,p107c19,2018,9,Si,verified,"INEI ENAHO 2018 Diccionario de Datos, exact category table for P107C19; every observed code cross-checked against the 2018 microdata"
01,p107c110,2018,0,No,verified,"INEI ENAHO 2018 Diccionario de Datos, exact category table for P107C110; every observed code cross-checked against the 2018 microdata"
01,p107c110,2018,10,Si,verified,"INEI ENAHO 2018 Diccionario de Datos, exact category table for P107C110; every observed code cross-checked against the 2018 microdata"
01,p107b2,2018,1,Si,verified,"INEI ENAHO 2018 Diccionario de Datos, exact category table for P107B2; every observed code cross-checked against the 2018 microdata"
01,p107b2,2018,2,No,verified,"INEI ENAHO 2018 Diccionario de Datos, exact category table for P107B2; every observed code cross-checked against the 2018 microdata"
01,p107c21,2018,0,No,verified,"INEI ENAHO 2018 Diccionario de Datos, exact category table for P107C21; every observed code cross-checked against the 2018 microdata"
01,p107c21,2018,1,Si,verified,"INEI ENAHO 2018 Diccionario de Datos, exact category table for P107C21; every observed code cross-checked against the 2018 microdata"
01,p107c22,2018,0,No,verified,"INEI ENAHO 2018 Diccionario de Datos, exact category table for P107C22; every observed code cross-checked against the 2018 microdata"
01,p107c22,2018,2,Si,verified,"INEI ENAHO 2018 Diccionario de Datos, exact category table for P107C22; every observed code cross-checked against the 2018 microdata"
01,p107c23,2018,0,No,verified,"INEI ENAHO 2018 Diccionario de Datos, exact category table for P107C23; every observed code cross-checked against the 2018 microdata"
01,p107c23,2018,3,Si,verified,"INEI ENAHO 2018 Diccionario de Datos, exact category table for P107C23; every observed code cross-checked against the 2018 microdata"
01,p107c24,2018,0,No,verified,"INEI ENAHO 2018 Diccionario de Datos, exact category table for P107C24; every observed code cross-checked against the 2018 microdata"
01,p107c24,2018,4,Si,verified,"INEI ENAHO 2018 Diccionario de Datos, exact category table for P107C24; every observed code cross-checked against the 2018 microdata"
01,p107c26,2018,0,No,verified,"INEI ENAHO 2018 Diccionario de Datos, exact category table for P107C26; every observed code cross-checked against the 2018 microdata"
01,p107c27,2018,0,No,verified,"INEI ENAHO 2018 Diccionario de Datos, exact category table for P107C27; every observed code cross-checked against the 2018 microdata"
01,p107c27,2018,7,Si,verified,"INEI ENAHO 2018 Diccionario de Datos, exact category table for P107C27; every observed code cross-checked against the 2018 microdata"
01,p107c28,2018,0,No,verified,"INEI ENAHO 2018 Diccionario de Datos, exact category table for P107C28; every observed code cross-checked against the 2018 microdata"
01,p107c29,2018,0,No,verified,"INEI ENAHO 2018 Diccionario de Datos, exact category table for P107C29; every observed code cross-checked against the 2018 microdata"
01,p107c29,2018,9,Si,verified,"INEI ENAHO 2018 Diccionario de Datos, exact category table for P107C29; every observed code cross-checked against the 2018 microdata"
01,p107c210,2018,0,No,verified,"INEI ENAHO 2018 Diccionario de Datos, exact category table for P107C210; every observed code cross-checked against the 2018 microdata"
01,p107c210,2018,10,Si,verified,"INEI ENAHO 2018 Diccionario de Datos, exact category table for P107C210; every observed code cross-checked against the 2018 microdata"
01,p107b3,2018,1,Si,verified,"INEI ENAHO 2018 Diccionario de Datos, exact category table for P107B3; every observed code cross-checked against the 2018 microdata"
01,p107b3,2018,2,No,verified,"INEI ENAHO 2018 Diccionario de Datos, exact category table for P107B3; every observed code cross-checked against the 2018 microdata"
01,p107c31,2018,0,No,verified,"INEI ENAHO 2018 Diccionario de Datos, exact category table for P107C31; every observed code cross-checked against the 2018 microdata"
01,p107c31,2018,1,Si,verified,"INEI ENAHO 2018 Diccionario de Datos, exact category table for P107C31; every observed code cross-checked against the 2018 microdata"
01,p107c32,2018,0,No,verified,"INEI ENAHO 2018 Diccionario de Datos, exact category table for P107C32; every observed code cross-checked against the 2018 microdata"
01,p107c32,2018,2,Si,verified,"INEI ENAHO 2018 Diccionario de Datos, exact category table for P107C32; every observed code cross-checked against the 2018 microdata"
01,p107c33,2018,0,No,verified,"INEI ENAHO 2018 Diccionario de Datos, exact category table for P107C33; every observed code cross-checked against the 2018 microdata"
01,p107c33,2018,3,Si,verified,"INEI ENAHO 2018 Diccionario de Datos, exact category table for P107C33; every observed code cross-checked against the 2018 microdata"
01,p107c34,2018,0,No,verified,"INEI ENAHO 2018 Diccionario de Datos, exact category table for P107C34; every observed code cross-checked against the 2018 microdata"
01,p107c34,2018,4,Si,verified,"INEI ENAHO 2018 Diccionario de Datos, exact category table for P107C34; every observed code cross-checked against the 2018 microdata"
01,p107c36,2018,0,No,verified,"INEI ENAHO 2018 Diccionario de Datos, exact category table for P107C36; every observed code cross-checked against the 2018 microdata"
01,p107c36,2018,6,Si,verified,"INEI ENAHO 2018 Diccionario de Datos, exact category table for P107C36; every observed code cross-checked against the 2018 microdata"
01,p107c37,2018,0,No,verified,"INEI ENAHO 2018 Diccionario de Datos, exact category table for P107C37; every observed code cross-checked against the 2018 microdata"
01,p107c37,2018,7,Si,verified,"INEI ENAHO 2018 Diccionario de Datos, exact category table for P107C37; every observed code cross-checked against the 2018 microdata"
01,p107c38,2018,0,No,verified,"INEI ENAHO 2018 Diccionario de Datos, exact category table for P107C38; every observed code cross-checked against the 2018 microdata"
01,p107c38,2018,8,Si,verified,"INEI ENAHO 2018 Diccionario de Datos, exact category table for P107C38; every observed code cross-checked against the 2018 microdata"
