module,column,year,code,label_old,status_old,evidence_old,label_new,status_new,evidence_new
05,p510a1,2023,1,"Persona juridica (sociedad anonima, srl, sociedad civil, eirl, etc.)",verified,"INEI'S OWN TESTIMONY ABOUT ITS OWN CODE. 2023 ships no label for p510a1 code 1, but INEI labels that exact code on that exact variable in [2012, 2013, 2014, 2015, 2016, 2020, 2024, 2025] as 'Persona Juridica (Sociedad Anonima, SRL, Sociedad Civil, EIRL, etc.)'. Same variable, same code, same concept — only the documentation differs by vintage.",Persona jurídica (sociedad anónima; srl; sociedad civil; eirl; fundación ó,verified,"INEI's official 2023 Diccionario de Datos states it outright: 'P510A1 ... 1 Persona Jurídica (Sociedad Anónima; SRL; Sociedad Civil; EIRL; Fundación ó'. The .dta simply omits the value label that the published dictionary carries. Exact year, exact variable, exact code."
05,p510a1,2023,2,"Persona natural (con ruc, rus, rer, u otro regimen)",verified,"INEI'S OWN TESTIMONY ABOUT ITS OWN CODE. 2023 ships no label for p510a1 code 2, but INEI labels that exact code on that exact variable in [2012, 2013, 2014, 2015, 2016, 2020, 2024, 2025] as 'Persona Natural (con RUC, RUS, RER, u otro regimen)'. Same variable, same code, same concept — only the documentation differs by vintage.","Persona natural (con ruc, rus, rer, u otro régimen)",verified,"INEI's official 2023 Diccionario de Datos states it outright: 'P510A1 ... 2 Persona Natural (con RUC, RUS, RER, u otro régimen)'. The .dta simply omits the value label that the published dictionary carries. Exact year, exact variable, exact code."
05,p5113,2017,1,Comision,verified,"INEI'S OWN TESTIMONY ABOUT ITS OWN CODE. 2017 ships no label for p5113 code 1, but INEI labels that exact code on that exact variable in [2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2020, 2024, 2025] as 'Comision'. Same variable, same code, same concept — only the documentation differs by vintage.",Comisión,verified,"INEI's official 2017 Diccionario de Datos states it outright: 'P5113 ... 1 Comisión'. The .dta simply omits the value label that the published dictionary carries. Exact year, exact variable, exact code."
05,p5113,2018,1,Comision,verified,"INEI'S OWN TESTIMONY ABOUT ITS OWN CODE. 2018 ships no label for p5113 code 1, but INEI labels that exact code on that exact variable in [2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2020, 2024, 2025] as 'Comision'. Same variable, same code, same concept — only the documentation differs by vintage.",Comisión,verified,"INEI's official 2018 Diccionario de Datos states it outright: 'P5113 ... 1 Comisión'. The .dta simply omits the value label that the published dictionary carries. Exact year, exact variable, exact code."
05,p5113,2019,1,Comision,verified,"INEI'S OWN TESTIMONY ABOUT ITS OWN CODE. 2019 ships no label for p5113 code 1, but INEI labels that exact code on that exact variable in [2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2020, 2024, 2025] as 'Comision'. Same variable, same code, same concept — only the documentation differs by vintage.",Comisión,verified,"INEI's official 2019 Diccionario de Datos states it outright: 'P5113 ... 1 Comisión'. The .dta simply omits the value label that the published dictionary carries. Exact year, exact variable, exact code."
05,p5113,2021,1,Comision,verified,"INEI'S OWN TESTIMONY ABOUT ITS OWN CODE. 2021 ships no label for p5113 code 1, but INEI labels that exact code on that exact variable in [2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2020, 2024, 2025] as 'Comision'. Same variable, same code, same concept — only the documentation differs by vintage.",Comisión,verified,"INEI's official 2021 Diccionario de Datos states it outright: 'P5113 ... 1 Comisión'. The .dta simply omits the value label that the published dictionary carries. Exact year, exact variable, exact code."
05,p5113,2022,1,Comision,verified,"INEI'S OWN TESTIMONY ABOUT ITS OWN CODE. 2022 ships no label for p5113 code 1, but INEI labels that exact code on that exact variable in [2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2020, 2024, 2025] as 'Comision'. Same variable, same code, same concept — only the documentation differs by vintage.",Comisión,verified,"INEI's official 2022 Diccionario de Datos states it outright: 'P5113 ... 1 Comisión'. The .dta simply omits the value label that the published dictionary carries. Exact year, exact variable, exact code."
05,p5113,2023,1,Comision,verified,"INEI'S OWN TESTIMONY ABOUT ITS OWN CODE. 2023 ships no label for p5113 code 1, but INEI labels that exact code on that exact variable in [2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2020, 2024, 2025] as 'Comision'. Same variable, same code, same concept — only the documentation differs by vintage.",Comisión,verified,"INEI's official 2023 Diccionario de Datos states it outright: 'P5113 ... 1 Comisión'. The .dta simply omits the value label that the published dictionary carries. Exact year, exact variable, exact code."
05,p5115,2017,1,Subvencion,verified,"INEI'S OWN TESTIMONY ABOUT ITS OWN CODE. 2017 ships no label for p5115 code 1, but INEI labels that exact code on that exact variable in [2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2020, 2024, 2025] as 'Subvencion'. Same variable, same code, same concept — only the documentation differs by vintage.",Subvención,verified,"INEI's official 2017 Diccionario de Datos states it outright: 'P5115 ... 1 Subvención'. The .dta simply omits the value label that the published dictionary carries. Exact year, exact variable, exact code."
05,p5115,2018,1,Subvencion,verified,"INEI'S OWN TESTIMONY ABOUT ITS OWN CODE. 2018 ships no label for p5115 code 1, but INEI labels that exact code on that exact variable in [2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2020, 2024, 2025] as 'Subvencion'. Same variable, same code, same concept — only the documentation differs by vintage.",Subvención,verified,"INEI's official 2018 Diccionario de Datos states it outright: 'P5115 ... 1 Subvención'. The .dta simply omits the value label that the published dictionary carries. Exact year, exact variable, exact code."
05,p5115,2019,1,Subvencion,verified,"INEI'S OWN TESTIMONY ABOUT ITS OWN CODE. 2019 ships no label for p5115 code 1, but INEI labels that exact code on that exact variable in [2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2020, 2024, 2025] as 'Subvencion'. Same variable, same code, same concept — only the documentation differs by vintage.",Subvención,verified,"INEI's official 2019 Diccionario de Datos states it outright: 'P5115 ... 1 Subvención'. The .dta simply omits the value label that the published dictionary carries. Exact year, exact variable, exact code."
05,p5115,2021,1,Subvencion,verified,"INEI'S OWN TESTIMONY ABOUT ITS OWN CODE. 2021 ships no label for p5115 code 1, but INEI labels that exact code on that exact variable in [2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2020, 2024, 2025] as 'Subvencion'. Same variable, same code, same concept — only the documentation differs by vintage.",Subvención,verified,"INEI's official 2021 Diccionario de Datos states it outright: 'P5115 ... 1 Subvención'. The .dta simply omits the value label that the published dictionary carries. Exact year, exact variable, exact code."
05,p5116,2017,1,Honorarios profesionales (con ruc),verified,"INEI'S OWN TESTIMONY ABOUT ITS OWN CODE. 2017 ships no label for p5116 code 1, but INEI labels that exact code on that exact variable in [2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2020, 2024, 2025] as 'Honorarios profesionales (con RUC)'. Same variable, same code, same concept — only the documentation differs by vintage.",Honorarios profesionales(con ruc),verified,"INEI's official 2017 Diccionario de Datos states it outright: 'P5116 ... 1 Honorarios profesionales(con RUC)'. The .dta simply omits the value label that the published dictionary carries. Exact year, exact variable, exact code."
05,p5116,2018,1,Honorarios profesionales (con ruc),verified,"INEI'S OWN TESTIMONY ABOUT ITS OWN CODE. 2018 ships no label for p5116 code 1, but INEI labels that exact code on that exact variable in [2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2020, 2024, 2025] as 'Honorarios profesionales (con RUC)'. Same variable, same code, same concept — only the documentation differs by vintage.",Honorarios profesionales(con ruc),verified,"INEI's official 2018 Diccionario de Datos states it outright: 'P5116 ... 1 Honorarios profesionales(con RUC)'. The .dta simply omits the value label that the published dictionary carries. Exact year, exact variable, exact code."
05,p5116,2019,1,Honorarios profesionales (con ruc),verified,"INEI'S OWN TESTIMONY ABOUT ITS OWN CODE. 2019 ships no label for p5116 code 1, but INEI labels that exact code on that exact variable in [2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2020, 2024, 2025] as 'Honorarios profesionales (con RUC)'. Same variable, same code, same concept — only the documentation differs by vintage.",Honorarios profesionales(con ruc),verified,"INEI's official 2019 Diccionario de Datos states it outright: 'P5116 ... 1 Honorarios profesionales(con RUC)'. The .dta simply omits the value label that the published dictionary carries. Exact year, exact variable, exact code."
05,p5116,2022,1,Honorarios profesionales (con ruc),verified,"INEI'S OWN TESTIMONY ABOUT ITS OWN CODE. 2022 ships no label for p5116 code 1, but INEI labels that exact code on that exact variable in [2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2020, 2024, 2025] as 'Honorarios profesionales (con RUC)'. Same variable, same code, same concept — only the documentation differs by vintage.",Honorarios profesionals (con ruc),verified,"INEI's official 2022 Diccionario de Datos states it outright: 'P5116 ... 1 Honorarios profesionals (con RUC)'. The .dta simply omits the value label that the published dictionary carries. Exact year, exact variable, exact code."
05,p5116,2023,1,Honorarios profesionales (con ruc),verified,"INEI'S OWN TESTIMONY ABOUT ITS OWN CODE. 2023 ships no label for p5116 code 1, but INEI labels that exact code on that exact variable in [2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2020, 2024, 2025] as 'Honorarios profesionales (con RUC)'. Same variable, same code, same concept — only the documentation differs by vintage.",Honorarios profesionals (con ruc),verified,"INEI's official 2023 Diccionario de Datos states it outright: 'P5116 ... 1 Honorarios profesionals (con RUC)'. The .dta simply omits the value label that the published dictionary carries. Exact year, exact variable, exact code."
05,p511a,2017,1,"Contrato indefinido, nombrado, permanente",verified,"INEI'S OWN TESTIMONY ABOUT ITS OWN CODE. 2017 ships no label for p511a code 1, but INEI labels that exact code on that exact variable in [2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2020, 2024, 2025] as 'Contrato indefinido, nombrado, permanente'. Same variable, same code, same concept — only the documentation differs by vintage.","¿contrato indefinido, nombrado, permanente?",verified,"INEI's official 2017 Diccionario de Datos states it outright: 'P511A ... 1 ¿Contrato indefinido, nombrado, permanente?'. The .dta simply omits the value label that the published dictionary carries. Exact year, exact variable, exact code."
05,p511a,2017,2,Contrato a plazo fijo (sujeto a modalidad),verified,"INEI'S OWN TESTIMONY ABOUT ITS OWN CODE. 2017 ships no label for p511a code 2, but INEI labels that exact code on that exact variable in [2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2020, 2024, 2025] as 'Contrato a plazo fijo (Sujeto a modalidad)'. Same variable, same code, same concept — only the documentation differs by vintage.",¿contrato a plazo fijo?,verified,"INEI's official 2017 Diccionario de Datos states it outright: 'P511A ... 2 ¿Contrato a plazo fijo?'. The .dta simply omits the value label that the published dictionary carries. Exact year, exact variable, exact code."
05,p511a,2017,3,Esta en periodo de prueba,verified,"INEI'S OWN TESTIMONY ABOUT ITS OWN CODE. 2017 ships no label for p511a code 3, but INEI labels that exact code on that exact variable in [2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2020, 2024, 2025] as 'Esta en periodo de prueba'. Same variable, same code, same concept — only the documentation differs by vintage.",¿ está en periodo de prueba?,verified,"INEI's official 2017 Diccionario de Datos states it outright: 'P511A ... 3 ¿ Está en periodo de prueba?'. The .dta simply omits the value label that the published dictionary carries. Exact year, exact variable, exact code."
05,p511a,2017,4,Convenios de formacion laboral juvenil /practicas pre-profesionales,verified,"INEI'S OWN TESTIMONY ABOUT ITS OWN CODE. 2017 ships no label for p511a code 4, but INEI labels that exact code on that exact variable in [2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2020, 2024, 2025] as 'Convenios de Formacion Laboral Juvenil /Practicas Pre-profesionales'. Same variable, same code, same concept — only the documentation differs by vintage.",¿convenios de formación laboral juvenil / prácticas pre-profesionales?,verified,"INEI's official 2017 Diccionario de Datos states it outright: 'P511A ... 4 ¿Convenios de Formación Laboral Juvenil / Prácticas Pre-Profesionales?'. The .dta simply omits the value label that the published dictionary carries. Exact year, exact variable, exact code."
05,p511a,2017,5,"Contrato por locacion de servicios (honorarios profesionales, ruc), snp",verified,"INEI'S OWN TESTIMONY ABOUT ITS OWN CODE. 2017 ships no label for p511a code 5, but INEI labels that exact code on that exact variable in [2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2020, 2024, 2025] as 'Contrato por locacion de servicios (Honorarios profesionales, RUC), SNP'. Same variable, same code, same concept — only the documentation differs by vintage.","¿contrato por locación de servicios (honor. prof, ruc), snp?",verified,"INEI's official 2017 Diccionario de Datos states it outright: 'P511A ... 5 ¿Contrato por locación de servicios (Honor. Prof, RUC), SNP?'. The .dta simply omits the value label that the published dictionary carries. Exact year, exact variable, exact code."
05,p511a,2017,6,Regimen especial de contratacion administrativa (cas),verified,"INEI'S OWN TESTIMONY ABOUT ITS OWN CODE. 2017 ships no label for p511a code 6, but INEI labels that exact code on that exact variable in [2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2020, 2024, 2025] as 'Regimen Especial de Contratacion Administrativa (CAS)'. Same variable, same code, same concept — only the documentation differs by vintage.",¿régimen especial de contratación administrativa (cas)?,verified,"INEI's official 2017 Diccionario de Datos states it outright: 'P511A ... 6 ¿Régimen especial de contratación administrativa (CAS)?'. The .dta simply omits the value label that the published dictionary carries. Exact year, exact variable, exact code."
05,p511a,2017,7,Sin contrato,verified,"INEI'S OWN TESTIMONY ABOUT ITS OWN CODE. 2017 ships no label for p511a code 7, but INEI labels that exact code on that exact variable in [2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2020, 2024, 2025] as 'Sin contrato'. Same variable, same code, same concept — only the documentation differs by vintage.",¿sin contrato?,verified,"INEI's official 2017 Diccionario de Datos states it outright: 'P511A ... 7 ¿Sin contrato?'. The .dta simply omits the value label that the published dictionary carries. Exact year, exact variable, exact code."
05,p511a,2017,8,Otro,verified,"INEI'S OWN TESTIMONY ABOUT ITS OWN CODE. 2017 ships no label for p511a code 8, but INEI labels that exact code on that exact variable in [2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2020, 2024, 2025] as 'Otro'. Same variable, same code, same concept — only the documentation differs by vintage.",¿otro?,verified,"INEI's official 2017 Diccionario de Datos states it outright: 'P511A ... 8 ¿Otro?'. The .dta simply omits the value label that the published dictionary carries. Exact year, exact variable, exact code."
05,p511a,2018,1,"Contrato indefinido, nombrado, permanente",verified,"INEI'S OWN TESTIMONY ABOUT ITS OWN CODE. 2018 ships no label for p511a code 1, but INEI labels that exact code on that exact variable in [2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2020, 2024, 2025] as 'Contrato indefinido, nombrado, permanente'. Same variable, same code, same concept — only the documentation differs by vintage.","¿contrato indefinido, nombrado, permanente?",verified,"INEI's official 2018 Diccionario de Datos states it outright: 'P511A ... 1 ¿Contrato indefinido, nombrado, permanente?'. The .dta simply omits the value label that the published dictionary carries. Exact year, exact variable, exact code."
05,p511a,2018,2,Contrato a plazo fijo (sujeto a modalidad),verified,"INEI'S OWN TESTIMONY ABOUT ITS OWN CODE. 2018 ships no label for p511a code 2, but INEI labels that exact code on that exact variable in [2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2020, 2024, 2025] as 'Contrato a plazo fijo (Sujeto a modalidad)'. Same variable, same code, same concept — only the documentation differs by vintage.",¿contrato a plazo fijo?,verified,"INEI's official 2018 Diccionario de Datos states it outright: 'P511A ... 2 ¿Contrato a plazo fijo?'. The .dta simply omits the value label that the published dictionary carries. Exact year, exact variable, exact code."
05,p511a,2018,3,Esta en periodo de prueba,verified,"INEI'S OWN TESTIMONY ABOUT ITS OWN CODE. 2018 ships no label for p511a code 3, but INEI labels that exact code on that exact variable in [2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2020, 2024, 2025] as 'Esta en periodo de prueba'. Same variable, same code, same concept — only the documentation differs by vintage.",¿ está en periodo de prueba?,verified,"INEI's official 2018 Diccionario de Datos states it outright: 'P511A ... 3 ¿ Está en periodo de prueba?'. The .dta simply omits the value label that the published dictionary carries. Exact year, exact variable, exact code."
05,p511a,2018,4,Convenios de formacion laboral juvenil /practicas pre-profesionales,verified,"INEI'S OWN TESTIMONY ABOUT ITS OWN CODE. 2018 ships no label for p511a code 4, but INEI labels that exact code on that exact variable in [2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2020, 2024, 2025] as 'Convenios de Formacion Laboral Juvenil /Practicas Pre-profesionales'. Same variable, same code, same concept — only the documentation differs by vintage.",¿convenios de formación laboral juvenil / prácticas pre-profesionales?,verified,"INEI's official 2018 Diccionario de Datos states it outright: 'P511A ... 4 ¿Convenios de Formación Laboral Juvenil / Prácticas Pre-Profesionales?'. The .dta simply omits the value label that the published dictionary carries. Exact year, exact variable, exact code."
05,p511a,2018,5,"Contrato por locacion de servicios (honorarios profesionales, ruc), snp",verified,"INEI'S OWN TESTIMONY ABOUT ITS OWN CODE. 2018 ships no label for p511a code 5, but INEI labels that exact code on that exact variable in [2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2020, 2024, 2025] as 'Contrato por locacion de servicios (Honorarios profesionales, RUC), SNP'. Same variable, same code, same concept — only the documentation differs by vintage.","¿contrato por locación de servicios (honor. prof, ruc), snp?",verified,"INEI's official 2018 Diccionario de Datos states it outright: 'P511A ... 5 ¿Contrato por locación de servicios (Honor. Prof, RUC), SNP?'. The .dta simply omits the value label that the published dictionary carries. Exact year, exact variable, exact code."
05,p511a,2018,6,Regimen especial de contratacion administrativa (cas),verified,"INEI'S OWN TESTIMONY ABOUT ITS OWN CODE. 2018 ships no label for p511a code 6, but INEI labels that exact code on that exact variable in [2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2020, 2024, 2025] as 'Regimen Especial de Contratacion Administrativa (CAS)'. Same variable, same code, same concept — only the documentation differs by vintage.",¿régimen especial de contratación administrativa (cas)?,verified,"INEI's official 2018 Diccionario de Datos states it outright: 'P511A ... 6 ¿Régimen especial de contratación administrativa (CAS)?'. The .dta simply omits the value label that the published dictionary carries. Exact year, exact variable, exact code."
05,p511a,2018,7,Sin contrato,verified,"INEI'S OWN TESTIMONY ABOUT ITS OWN CODE. 2018 ships no label for p511a code 7, but INEI labels that exact code on that exact variable in [2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2020, 2024, 2025] as 'Sin contrato'. Same variable, same code, same concept — only the documentation differs by vintage.",¿sin contrato?,verified,"INEI's official 2018 Diccionario de Datos states it outright: 'P511A ... 7 ¿Sin contrato?'. The .dta simply omits the value label that the published dictionary carries. Exact year, exact variable, exact code."
05,p511a,2018,8,Otro,verified,"INEI'S OWN TESTIMONY ABOUT ITS OWN CODE. 2018 ships no label for p511a code 8, but INEI labels that exact code on that exact variable in [2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2020, 2024, 2025] as 'Otro'. Same variable, same code, same concept — only the documentation differs by vintage.",¿otro?,verified,"INEI's official 2018 Diccionario de Datos states it outright: 'P511A ... 8 ¿Otro?'. The .dta simply omits the value label that the published dictionary carries. Exact year, exact variable, exact code."
05,p511a,2019,1,"Contrato indefinido, nombrado, permanente",verified,"INEI'S OWN TESTIMONY ABOUT ITS OWN CODE. 2019 ships no label for p511a code 1, but INEI labels that exact code on that exact variable in [2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2020, 2024, 2025] as 'Contrato indefinido, nombrado, permanente'. Same variable, same code, same concept — only the documentation differs by vintage.","¿contrato indefinido, nombrado, permanente?",verified,"INEI's official 2019 Diccionario de Datos states it outright: 'P511A ... 1 ¿Contrato indefinido, nombrado, permanente?'. The .dta simply omits the value label that the published dictionary carries. Exact year, exact variable, exact code."
05,p511a,2019,2,Contrato a plazo fijo (sujeto a modalidad),verified,"INEI'S OWN TESTIMONY ABOUT ITS OWN CODE. 2019 ships no label for p511a code 2, but INEI labels that exact code on that exact variable in [2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2020, 2024, 2025] as 'Contrato a plazo fijo (Sujeto a modalidad)'. Same variable, same code, same concept — only the documentation differs by vintage.",¿contrato a plazo fijo?,verified,"INEI's official 2019 Diccionario de Datos states it outright: 'P511A ... 2 ¿Contrato a plazo fijo?'. The .dta simply omits the value label that the published dictionary carries. Exact year, exact variable, exact code."
05,p511a,2019,3,Esta en periodo de prueba,verified,"INEI'S OWN TESTIMONY ABOUT ITS OWN CODE. 2019 ships no label for p511a code 3, but INEI labels that exact code on that exact variable in [2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2020, 2024, 2025] as 'Esta en periodo de prueba'. Same variable, same code, same concept — only the documentation differs by vintage.",¿ está en periodo de prueba?,verified,"INEI's official 2019 Diccionario de Datos states it outright: 'P511A ... 3 ¿ Está en periodo de prueba?'. The .dta simply omits the value label that the published dictionary carries. Exact year, exact variable, exact code."
05,p511a,2019,4,Convenios de formacion laboral juvenil /practicas pre-profesionales,verified,"INEI'S OWN TESTIMONY ABOUT ITS OWN CODE. 2019 ships no label for p511a code 4, but INEI labels that exact code on that exact variable in [2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2020, 2024, 2025] as 'Convenios de Formacion Laboral Juvenil /Practicas Pre-profesionales'. Same variable, same code, same concept — only the documentation differs by vintage.",¿convenios de formación laboral juvenil / prácticas pre-profesionales?,verified,"INEI's official 2019 Diccionario de Datos states it outright: 'P511A ... 4 ¿Convenios de Formación Laboral Juvenil / Prácticas Pre-Profesionales?'. The .dta simply omits the value label that the published dictionary carries. Exact year, exact variable, exact code."
05,p511a,2019,5,"Contrato por locacion de servicios (honorarios profesionales, ruc), snp",verified,"INEI'S OWN TESTIMONY ABOUT ITS OWN CODE. 2019 ships no label for p511a code 5, but INEI labels that exact code on that exact variable in [2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2020, 2024, 2025] as 'Contrato por locacion de servicios (Honorarios profesionales, RUC), SNP'. Same variable, same code, same concept — only the documentation differs by vintage.","¿contrato por locación de servicios (honor. prof, ruc), snp?",verified,"INEI's official 2019 Diccionario de Datos states it outright: 'P511A ... 5 ¿Contrato por locación de servicios (Honor. Prof, RUC), SNP?'. The .dta simply omits the value label that the published dictionary carries. Exact year, exact variable, exact code."
05,p511a,2019,6,Regimen especial de contratacion administrativa (cas),verified,"INEI'S OWN TESTIMONY ABOUT ITS OWN CODE. 2019 ships no label for p511a code 6, but INEI labels that exact code on that exact variable in [2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2020, 2024, 2025] as 'Regimen Especial de Contratacion Administrativa (CAS)'. Same variable, same code, same concept — only the documentation differs by vintage.",¿régimen especial de contratación administrativa (cas)?,verified,"INEI's official 2019 Diccionario de Datos states it outright: 'P511A ... 6 ¿Régimen especial de contratación administrativa (CAS)?'. The .dta simply omits the value label that the published dictionary carries. Exact year, exact variable, exact code."
05,p511a,2019,7,Sin contrato,verified,"INEI'S OWN TESTIMONY ABOUT ITS OWN CODE. 2019 ships no label for p511a code 7, but INEI labels that exact code on that exact variable in [2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2020, 2024, 2025] as 'Sin contrato'. Same variable, same code, same concept — only the documentation differs by vintage.",¿sin contrato?,verified,"INEI's official 2019 Diccionario de Datos states it outright: 'P511A ... 7 ¿Sin contrato?'. The .dta simply omits the value label that the published dictionary carries. Exact year, exact variable, exact code."
05,p511a,2021,3,Esta en periodo de prueba,verified,"INEI'S OWN TESTIMONY ABOUT ITS OWN CODE. 2021 ships no label for p511a code 3, but INEI labels that exact code on that exact variable in [2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2020, 2024, 2025] as 'Esta en periodo de prueba'. Same variable, same code, same concept — only the documentation differs by vintage.",Está en período de prueba,verified,"INEI's official 2021 Diccionario de Datos states it outright: 'P511A ... 3 Está en período de prueba'. The .dta simply omits the value label that the published dictionary carries. Exact year, exact variable, exact code."
05,p511a,2021,4,Convenios de formacion laboral juvenil /practicas pre-profesionales,verified,"INEI'S OWN TESTIMONY ABOUT ITS OWN CODE. 2021 ships no label for p511a code 4, but INEI labels that exact code on that exact variable in [2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2020, 2024, 2025] as 'Convenios de Formacion Laboral Juvenil /Practicas Pre-profesionales'. Same variable, same code, same concept — only the documentation differs by vintage.",Convenios de formación laboral juvenil /prácticas pre-profesioanles,verified,"INEI's official 2021 Diccionario de Datos states it outright: 'P511A ... 4 Convenios de Formación Laboral Juvenil /Prácticas Pre-profesioanles'. The .dta simply omits the value label that the published dictionary carries. Exact year, exact variable, exact code."
05,p511a,2021,5,"Contrato por locacion de servicios (honorarios profesionales, ruc), snp",verified,"INEI'S OWN TESTIMONY ABOUT ITS OWN CODE. 2021 ships no label for p511a code 5, but INEI labels that exact code on that exact variable in [2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2020, 2024, 2025] as 'Contrato por locacion de servicios (Honorarios profesionales, RUC), SNP'. Same variable, same code, same concept — only the documentation differs by vintage.","Contrato por locación de servicios (honorarios profesionales, ruc), snp",verified,"INEI's official 2021 Diccionario de Datos states it outright: 'P511A ... 5 Contrato por locación de servicios (Honorarios profesionales, RUC), SNP'. The .dta simply omits the value label that the published dictionary carries. Exact year, exact variable, exact code."
05,p511a,2021,6,Regimen especial de contratacion administrativa (cas),verified,"INEI'S OWN TESTIMONY ABOUT ITS OWN CODE. 2021 ships no label for p511a code 6, but INEI labels that exact code on that exact variable in [2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2020, 2024, 2025] as 'Regimen Especial de Contratacion Administrativa (CAS)'. Same variable, same code, same concept — only the documentation differs by vintage.",Regimen especial de contratación administrativa (cas),verified,"INEI's official 2021 Diccionario de Datos states it outright: 'P511A ... 6 Regimen Especial de Contratación Administrativa (CAS)'. The .dta simply omits the value label that the published dictionary carries. Exact year, exact variable, exact code."
05,p511a,2022,3,Esta en periodo de prueba,verified,"INEI'S OWN TESTIMONY ABOUT ITS OWN CODE. 2022 ships no label for p511a code 3, but INEI labels that exact code on that exact variable in [2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2020, 2024, 2025] as 'Esta en periodo de prueba'. Same variable, same code, same concept — only the documentation differs by vintage.",Está en período de prueba,verified,"INEI's official 2022 Diccionario de Datos states it outright: 'P511A ... 3 Está en período de prueba'. The .dta simply omits the value label that the published dictionary carries. Exact year, exact variable, exact code."
