module,column,year,code,label_old,status_old,evidence_old,label_new,status_new,evidence_new
04,p203,2018,2,Esposo(a)/compañero(a),verified,"INEI'S OWN TESTIMONY ABOUT ITS OWN CODE. 2018 ships no label for p203 code 2, but INEI labels that exact code on that exact variable in [2004, 2005, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2020, 2024, 2025] as 'Esposo(a)/compañero(a)'. Same variable, same code, same concept — only the documentation differs by vintage.",Esposa(o)/compañero(a),verified,"INEI's official 2018 Diccionario de Datos states it outright: 'P203 ... 2 Esposa(o)/compañero(a)'. The .dta simply omits the value label that the published dictionary carries. Exact year, exact variable, exact code."
04,p203,2019,1,Jefe/jefa,verified,"INEI'S OWN TESTIMONY ABOUT ITS OWN CODE. 2019 ships no label for p203 code 1, but INEI labels that exact code on that exact variable in [2004, 2005, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2020, 2024, 2025] as 'Jefe/Jefa'. Same variable, same code, same concept — only the documentation differs by vintage.",Jefe(a),verified,"INEI's official 2019 Diccionario de Datos states it outright: 'P203 ... 1 Jefe(a)'. The .dta simply omits the value label that the published dictionary carries. Exact year, exact variable, exact code."
04,p203,2019,2,Esposo(a)/compañero(a),verified,"INEI'S OWN TESTIMONY ABOUT ITS OWN CODE. 2019 ships no label for p203 code 2, but INEI labels that exact code on that exact variable in [2004, 2005, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2020, 2024, 2025] as 'Esposo(a)/compañero(a)'. Same variable, same code, same concept — only the documentation differs by vintage.",Esposa(o)/compañero(a),verified,"INEI's official 2019 Diccionario de Datos states it outright: 'P203 ... 2 Esposa(o)/compañero(a)'. The .dta simply omits the value label that the published dictionary carries. Exact year, exact variable, exact code."
04,p301a,2017,2,Inicial,verified,"INEI'S OWN TESTIMONY ABOUT ITS OWN CODE. 2017 ships no label for p301a code 2, but INEI labels that exact code on that exact variable in [2004, 2005, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2020, 2024, 2025] as 'Inicial'. Same variable, same code, same concept — only the documentation differs by vintage.",Educación inicial,verified,"INEI's official 2017 Diccionario de Datos states it outright: 'P301A ... 2 Educación Inicial'. The .dta simply omits the value label that the published dictionary carries. Exact year, exact variable, exact code."
04,p301a,2017,11,Maestria/doctorado,verified,"INEI'S OWN TESTIMONY ABOUT ITS OWN CODE. 2017 ships no label for p301a code 11, but INEI labels that exact code on that exact variable in [2004, 2005, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2020, 2024, 2025] as 'Maestria/Doctorado'. Same variable, same code, same concept — only the documentation differs by vintage.",Postgrado universitario,verified,"INEI's official 2017 Diccionario de Datos states it outright: 'P301A ... 11 Postgrado Universitario'. The .dta simply omits the value label that the published dictionary carries. Exact year, exact variable, exact code."
04,p301a,2017,12,Basica especial,verified,"INEI'S OWN TESTIMONY ABOUT ITS OWN CODE. 2017 ships no label for p301a code 12, but INEI labels that exact code on that exact variable in [2020, 2024, 2025] as 'Basica especial'. Same variable, same code, same concept — only the documentation differs by vintage.",Básica especial,verified,"INEI's official 2017 Diccionario de Datos states it outright: 'P301A ... 12 Básica especial'. The .dta simply omits the value label that the published dictionary carries. Exact year, exact variable, exact code."
04,p301a,2018,2,Inicial,verified,"INEI'S OWN TESTIMONY ABOUT ITS OWN CODE. 2018 ships no label for p301a code 2, but INEI labels that exact code on that exact variable in [2004, 2005, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2020, 2024, 2025] as 'Inicial'. Same variable, same code, same concept — only the documentation differs by vintage.",Educación inicial,verified,"INEI's official 2018 Diccionario de Datos states it outright: 'P301A ... 2 Educación Inicial'. The .dta simply omits the value label that the published dictionary carries. Exact year, exact variable, exact code."
04,p301a,2018,12,Basica especial,verified,"INEI'S OWN TESTIMONY ABOUT ITS OWN CODE. 2018 ships no label for p301a code 12, but INEI labels that exact code on that exact variable in [2020, 2024, 2025] as 'Basica especial'. Same variable, same code, same concept — only the documentation differs by vintage.",Básica especial,verified,"INEI's official 2018 Diccionario de Datos states it outright: 'P301A ... 12 Básica especial'. The .dta simply omits the value label that the published dictionary carries. Exact year, exact variable, exact code."
04,p301a,2019,2,Inicial,verified,"INEI'S OWN TESTIMONY ABOUT ITS OWN CODE. 2019 ships no label for p301a code 2, but INEI labels that exact code on that exact variable in [2004, 2005, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2020, 2024, 2025] as 'Inicial'. Same variable, same code, same concept — only the documentation differs by vintage.",Educación inicial,verified,"INEI's official 2019 Diccionario de Datos states it outright: 'P301A ... 2 Educación Inicial'. The .dta simply omits the value label that the published dictionary carries. Exact year, exact variable, exact code."
04,p301a,2019,12,Basica especial,verified,"INEI'S OWN TESTIMONY ABOUT ITS OWN CODE. 2019 ships no label for p301a code 12, but INEI labels that exact code on that exact variable in [2020, 2024, 2025] as 'Basica especial'. Same variable, same code, same concept — only the documentation differs by vintage.",Básica especial,verified,"INEI's official 2019 Diccionario de Datos states it outright: 'P301A ... 12 Básica especial'. The .dta simply omits the value label that the published dictionary carries. Exact year, exact variable, exact code."
04,p401b,2006,4,"Posta, policlínico essalud",verified,"INEI'S OWN TESTIMONY ABOUT ITS OWN CODE. 2006 ships no label for p401b code 4, but INEI labels that exact code on that exact variable in [2004, 2005, 2007, 2008, 2009, 2010, 2011] as 'posta, policlínico essalud'. Same variable, same code, same concept — only the documentation differs by vintage.","Posta, policlinico essalud",verified,"INEI's official 2006 Diccionario de Datos states it outright: 'P401B ... 4 Posta, policlinico ESSALUD'. The .dta simply omits the value label that the published dictionary carries. Exact year, exact variable, exact code."
04,p401b,2006,7,Hospital de las ff.aa. y/ó policia nacional,verified,"INEI'S OWN TESTIMONY ABOUT ITS OWN CODE. 2006 ships no label for p401b code 7, but INEI labels that exact code on that exact variable in [2004, 2005, 2007, 2008, 2009, 2010, 2011] as 'hospital de las ff.aa. y/ó policia nacional'. Same variable, same code, same concept — only the documentation differs by vintage.",Hospital de las ff.aa. y/o policía nacional,verified,"INEI's official 2006 Diccionario de Datos states it outright: 'P401B ... 7 Hospital de las FF.AA. y/o Policía Nacional'. The .dta simply omits the value label that the published dictionary carries. Exact year, exact variable, exact code."
04,p401d2,2021,0,Pase,verified,"INEI'S OWN TESTIMONY ABOUT ITS OWN CODE. 2021 ships no label for p401d2 code 0, but INEI labels that exact code on that exact variable in [2012, 2013, 2014, 2015, 2016, 2020, 2024, 2025] as 'Pase'. Same variable, same code, same concept — only the documentation differs by vintage.",Paso,verified,"INEI's official 2021 Diccionario de Datos states it outright: 'P401D2 ... 0 Paso'. The .dta simply omits the value label that the published dictionary carries. Exact year, exact variable, exact code."
04,p401d2,2022,0,Pase,verified,"INEI'S OWN TESTIMONY ABOUT ITS OWN CODE. 2022 ships no label for p401d2 code 0, but INEI labels that exact code on that exact variable in [2012, 2013, 2014, 2015, 2016, 2020, 2024, 2025] as 'Pase'. Same variable, same code, same concept — only the documentation differs by vintage.",Paso,verified,"INEI's official 2022 Diccionario de Datos states it outright: 'P401D2 ... 0 Paso'. The .dta simply omits the value label that the published dictionary carries. Exact year, exact variable, exact code."
04,p401d2,2023,0,Pase,verified,"INEI'S OWN TESTIMONY ABOUT ITS OWN CODE. 2023 ships no label for p401d2 code 0, but INEI labels that exact code on that exact variable in [2012, 2013, 2014, 2015, 2016, 2020, 2024, 2025] as 'Pase'. Same variable, same code, same concept — only the documentation differs by vintage.",Paso,verified,"INEI's official 2023 Diccionario de Datos states it outright: 'P401D2 ... 0 Paso'. The .dta simply omits the value label that the published dictionary carries. Exact year, exact variable, exact code."
04,p401d4,2021,4,No sabe donde acudir para tramitar su dni,verified,"INEI'S OWN TESTIMONY ABOUT ITS OWN CODE. 2021 ships no label for p401d4 code 4, but INEI labels that exact code on that exact variable in [2012, 2013, 2014, 2015, 2016, 2020, 2024, 2025] as 'No sabe donde acudir para tramitar su DNI'. Same variable, same code, same concept — only the documentation differs by vintage.",No sabe dónde acudir para tramitar su dni,verified,"INEI's official 2021 Diccionario de Datos states it outright: 'P401D4 ... 4 No sabe dónde acudir para tramitar su DNI'. The .dta simply omits the value label that the published dictionary carries. Exact year, exact variable, exact code."
04,p401d4,2022,4,No sabe donde acudir para tramitar su dni,verified,"INEI'S OWN TESTIMONY ABOUT ITS OWN CODE. 2022 ships no label for p401d4 code 4, but INEI labels that exact code on that exact variable in [2012, 2013, 2014, 2015, 2016, 2020, 2024, 2025] as 'No sabe donde acudir para tramitar su DNI'. Same variable, same code, same concept — only the documentation differs by vintage.",No sabe dónde acudir para tramitar su dni,verified,"INEI's official 2022 Diccionario de Datos states it outright: 'P401D4 ... 4 No sabe dónde acudir para tramitar su DNI'. The .dta simply omits the value label that the published dictionary carries. Exact year, exact variable, exact code."
04,p401d4,2023,4,No sabe donde acudir para tramitar su dni,verified,"INEI'S OWN TESTIMONY ABOUT ITS OWN CODE. 2023 ships no label for p401d4 code 4, but INEI labels that exact code on that exact variable in [2012, 2013, 2014, 2015, 2016, 2020, 2024, 2025] as 'No sabe donde acudir para tramitar su DNI'. Same variable, same code, same concept — only the documentation differs by vintage.",No sabe dónde acudir para tramitar su dni,verified,"INEI's official 2023 Diccionario de Datos states it outright: 'P401D4 ... 4 No sabe dónde acudir para tramitar su DNI'. The .dta simply omits the value label that the published dictionary carries. Exact year, exact variable, exact code."
04,p401d6,2017,6,No cuenta con los recursos economicos para tramitarlo,verified,"INEI'S OWN TESTIMONY ABOUT ITS OWN CODE. 2017 ships no label for p401d6 code 6, but INEI labels that exact code on that exact variable in [2012, 2013, 2014, 2015, 2016, 2020, 2024, 2025] as 'No cuenta con los recursos economicos para tramitarlo'. Same variable, same code, same concept — only the documentation differs by vintage.",No cuenta con los recursos económicos para tramitarlo,verified,"INEI's official 2017 Diccionario de Datos states it outright: 'P401D6 ... 6 No cuenta con los recursos económicos para tramitarlo'. The .dta simply omits the value label that the published dictionary carries. Exact year, exact variable, exact code."
04,p401d6,2018,6,No cuenta con los recursos economicos para tramitarlo,verified,"INEI'S OWN TESTIMONY ABOUT ITS OWN CODE. 2018 ships no label for p401d6 code 6, but INEI labels that exact code on that exact variable in [2012, 2013, 2014, 2015, 2016, 2020, 2024, 2025] as 'No cuenta con los recursos economicos para tramitarlo'. Same variable, same code, same concept — only the documentation differs by vintage.",No cuenta con los recursos económicos para tramitarlo,verified,"INEI's official 2018 Diccionario de Datos states it outright: 'P401D6 ... 6 No cuenta con los recursos económicos para tramitarlo'. The .dta simply omits the value label that the published dictionary carries. Exact year, exact variable, exact code."
04,p401d6,2019,6,No cuenta con los recursos economicos para tramitarlo,verified,"INEI'S OWN TESTIMONY ABOUT ITS OWN CODE. 2019 ships no label for p401d6 code 6, but INEI labels that exact code on that exact variable in [2012, 2013, 2014, 2015, 2016, 2020, 2024, 2025] as 'No cuenta con los recursos economicos para tramitarlo'. Same variable, same code, same concept — only the documentation differs by vintage.",No cuenta con los recursos económicos para tramitarlo,verified,"INEI's official 2019 Diccionario de Datos states it outright: 'P401D6 ... 6 No cuenta con los recursos económicos para tramitarlo'. The .dta simply omits the value label that the published dictionary carries. Exact year, exact variable, exact code."
04,p401d6,2021,6,No cuenta con los recursos economicos para tramitarlo,verified,"INEI'S OWN TESTIMONY ABOUT ITS OWN CODE. 2021 ships no label for p401d6 code 6, but INEI labels that exact code on that exact variable in [2012, 2013, 2014, 2015, 2016, 2020, 2024, 2025] as 'No cuenta con los recursos economicos para tramitarlo'. Same variable, same code, same concept — only the documentation differs by vintage.",No cuenta con los recursos económicos para tramitarlo,verified,"INEI's official 2021 Diccionario de Datos states it outright: 'P401D6 ... 6 No cuenta con los recursos económicos para tramitarlo'. The .dta simply omits the value label that the published dictionary carries. Exact year, exact variable, exact code."
04,p401d6,2022,6,No cuenta con los recursos economicos para tramitarlo,verified,"INEI'S OWN TESTIMONY ABOUT ITS OWN CODE. 2022 ships no label for p401d6 code 6, but INEI labels that exact code on that exact variable in [2012, 2013, 2014, 2015, 2016, 2020, 2024, 2025] as 'No cuenta con los recursos economicos para tramitarlo'. Same variable, same code, same concept — only the documentation differs by vintage.",No cuenta con los recursos económicos para tramitarlo,verified,"INEI's official 2022 Diccionario de Datos states it outright: 'P401D6 ... 6 No cuenta con los recursos económicos para tramitarlo'. The .dta simply omits the value label that the published dictionary carries. Exact year, exact variable, exact code."
04,p401d6,2023,6,No cuenta con los recursos economicos para tramitarlo,verified,"INEI'S OWN TESTIMONY ABOUT ITS OWN CODE. 2023 ships no label for p401d6 code 6, but INEI labels that exact code on that exact variable in [2012, 2013, 2014, 2015, 2016, 2020, 2024, 2025] as 'No cuenta con los recursos economicos para tramitarlo'. Same variable, same code, same concept — only the documentation differs by vintage.",No cuenta con los recursos económicos para tramitarlo,verified,"INEI's official 2023 Diccionario de Datos states it outright: 'P401D6 ... 6 No cuenta con los recursos económicos para tramitarlo'. The .dta simply omits the value label that the published dictionary carries. Exact year, exact variable, exact code."
04,p401d7,2017,7,Esta en tramite por primera vez,verified,"INEI'S OWN TESTIMONY ABOUT ITS OWN CODE. 2017 ships no label for p401d7 code 7, but INEI labels that exact code on that exact variable in [2012, 2013, 2014, 2015, 2016, 2020, 2024, 2025] as 'Esta en tramite por primera vez'. Same variable, same code, same concept — only the documentation differs by vintage.",Esta en trámite por primera vez,verified,"INEI's official 2017 Diccionario de Datos states it outright: 'P401D7 ... 7 Esta en trámite por primera vez'. The .dta simply omits the value label that the published dictionary carries. Exact year, exact variable, exact code."
04,p401d7,2018,7,Esta en tramite por primera vez,verified,"INEI'S OWN TESTIMONY ABOUT ITS OWN CODE. 2018 ships no label for p401d7 code 7, but INEI labels that exact code on that exact variable in [2012, 2013, 2014, 2015, 2016, 2020, 2024, 2025] as 'Esta en tramite por primera vez'. Same variable, same code, same concept — only the documentation differs by vintage.",Esta en trámite por primera vez,verified,"INEI's official 2018 Diccionario de Datos states it outright: 'P401D7 ... 7 Esta en trámite por primera vez'. The .dta simply omits the value label that the published dictionary carries. Exact year, exact variable, exact code."
04,p401d7,2019,7,Esta en tramite por primera vez,verified,"INEI'S OWN TESTIMONY ABOUT ITS OWN CODE. 2019 ships no label for p401d7 code 7, but INEI labels that exact code on that exact variable in [2012, 2013, 2014, 2015, 2016, 2020, 2024, 2025] as 'Esta en tramite por primera vez'. Same variable, same code, same concept — only the documentation differs by vintage.",Esta en trámite por primera vez,verified,"INEI's official 2019 Diccionario de Datos states it outright: 'P401D7 ... 7 Esta en trámite por primera vez'. The .dta simply omits the value label that the published dictionary carries. Exact year, exact variable, exact code."
04,p401d7,2021,7,Esta en tramite por primera vez,verified,"INEI'S OWN TESTIMONY ABOUT ITS OWN CODE. 2021 ships no label for p401d7 code 7, but INEI labels that exact code on that exact variable in [2012, 2013, 2014, 2015, 2016, 2020, 2024, 2025] as 'Esta en tramite por primera vez'. Same variable, same code, same concept — only the documentation differs by vintage.",Está en trámite por primera vez,verified,"INEI's official 2021 Diccionario de Datos states it outright: 'P401D7 ... 7 Está en trámite por primera vez'. The .dta simply omits the value label that the published dictionary carries. Exact year, exact variable, exact code."
04,p401d7,2022,7,Esta en tramite por primera vez,verified,"INEI'S OWN TESTIMONY ABOUT ITS OWN CODE. 2022 ships no label for p401d7 code 7, but INEI labels that exact code on that exact variable in [2012, 2013, 2014, 2015, 2016, 2020, 2024, 2025] as 'Esta en tramite por primera vez'. Same variable, same code, same concept — only the documentation differs by vintage.",Está en trámite por primera vez,verified,"INEI's official 2022 Diccionario de Datos states it outright: 'P401D7 ... 7 Está en trámite por primera vez'. The .dta simply omits the value label that the published dictionary carries. Exact year, exact variable, exact code."
04,p401d7,2023,7,Esta en tramite por primera vez,verified,"INEI'S OWN TESTIMONY ABOUT ITS OWN CODE. 2023 ships no label for p401d7 code 7, but INEI labels that exact code on that exact variable in [2012, 2013, 2014, 2015, 2016, 2020, 2024, 2025] as 'Esta en tramite por primera vez'. Same variable, same code, same concept — only the documentation differs by vintage.",Está en trámite por primera vez,verified,"INEI's official 2023 Diccionario de Datos states it outright: 'P401D7 ... 7 Está en trámite por primera vez'. The .dta simply omits the value label that the published dictionary carries. Exact year, exact variable, exact code."
04,p401e1,2017,1,No tiene dinero para tramite,verified,"INEI'S OWN TESTIMONY ABOUT ITS OWN CODE. 2017 ships no label for p401e1 code 1, but INEI labels that exact code on that exact variable in [2012, 2013, 2014, 2015, 2016, 2020, 2024] as 'no tiene dinero para tramite'. Same variable, same code, same concept — only the documentation differs by vintage.",No tiene dinero para trámite,verified,"INEI's official 2017 Diccionario de Datos states it outright: 'P401E1 ... 1 No tiene dinero para trámite'. The .dta simply omits the value label that the published dictionary carries. Exact year, exact variable, exact code."
04,p401e1,2018,1,No tiene dinero para tramite,verified,"INEI'S OWN TESTIMONY ABOUT ITS OWN CODE. 2018 ships no label for p401e1 code 1, but INEI labels that exact code on that exact variable in [2012, 2013, 2014, 2015, 2016, 2020, 2024] as 'no tiene dinero para tramite'. Same variable, same code, same concept — only the documentation differs by vintage.",No tiene dinero para trámite,verified,"INEI's official 2018 Diccionario de Datos states it outright: 'P401E1 ... 1 No tiene dinero para trámite'. The .dta simply omits the value label that the published dictionary carries. Exact year, exact variable, exact code."
04,p401e1,2019,1,No tiene dinero para tramite,verified,"INEI'S OWN TESTIMONY ABOUT ITS OWN CODE. 2019 ships no label for p401e1 code 1, but INEI labels that exact code on that exact variable in [2012, 2013, 2014, 2015, 2016, 2020, 2024] as 'no tiene dinero para tramite'. Same variable, same code, same concept — only the documentation differs by vintage.",No tiene dinero para trámite,verified,"INEI's official 2019 Diccionario de Datos states it outright: 'P401E1 ... 1 No tiene dinero para trámite'. The .dta simply omits the value label that the published dictionary carries. Exact year, exact variable, exact code."
04,p401e1,2021,1,No tiene dinero para tramite,verified,"INEI'S OWN TESTIMONY ABOUT ITS OWN CODE. 2021 ships no label for p401e1 code 1, but INEI labels that exact code on that exact variable in [2012, 2013, 2014, 2015, 2016, 2020, 2024] as 'no tiene dinero para tramite'. Same variable, same code, same concept — only the documentation differs by vintage.",No tiene dinero para trámite,verified,"INEI's official 2021 Diccionario de Datos states it outright: 'P401E1 ... 1 No tiene dinero para trámite'. The .dta simply omits the value label that the published dictionary carries. Exact year, exact variable, exact code."
04,p401e1,2022,1,No tiene dinero para tramite,verified,"INEI'S OWN TESTIMONY ABOUT ITS OWN CODE. 2022 ships no label for p401e1 code 1, but INEI labels that exact code on that exact variable in [2012, 2013, 2014, 2015, 2016, 2020, 2024] as 'no tiene dinero para tramite'. Same variable, same code, same concept — only the documentation differs by vintage.",No tiene dinero para trámite,verified,"INEI's official 2022 Diccionario de Datos states it outright: 'P401E1 ... 1 No tiene dinero para trámite'. The .dta simply omits the value label that the published dictionary carries. Exact year, exact variable, exact code."
04,p401e1,2023,1,No tiene dinero para tramite,verified,"INEI'S OWN TESTIMONY ABOUT ITS OWN CODE. 2023 ships no label for p401e1 code 1, but INEI labels that exact code on that exact variable in [2012, 2013, 2014, 2015, 2016, 2020, 2024] as 'no tiene dinero para tramite'. Same variable, same code, same concept — only the documentation differs by vintage.",No tiene dinero para trámite,verified,"INEI's official 2023 Diccionario de Datos states it outright: 'P401E1 ... 1 No tiene dinero para trámite'. The .dta simply omits the value label that the published dictionary carries. Exact year, exact variable, exact code."
04,p401e2,2017,2,Las oficinas de tramite se ubican lejos de su domicilio,verified,"INEI'S OWN TESTIMONY ABOUT ITS OWN CODE. 2017 ships no label for p401e2 code 2, but INEI labels that exact code on that exact variable in [2012, 2013, 2014, 2015, 2016, 2020, 2024] as 'las oficinas de tramite se ubican lejos de su domicilio'. Same variable, same code, same concept — only the documentation differs by vintage.",Las oficinas de trámite se ubican lejos de su domicilio,verified,"INEI's official 2017 Diccionario de Datos states it outright: 'P401E2 ... 2 Las oficinas de trámite se ubican lejos de su domicilio'. The .dta simply omits the value label that the published dictionary carries. Exact year, exact variable, exact code."
04,p401e2,2018,2,Las oficinas de tramite se ubican lejos de su domicilio,verified,"INEI'S OWN TESTIMONY ABOUT ITS OWN CODE. 2018 ships no label for p401e2 code 2, but INEI labels that exact code on that exact variable in [2012, 2013, 2014, 2015, 2016, 2020, 2024] as 'las oficinas de tramite se ubican lejos de su domicilio'. Same variable, same code, same concept — only the documentation differs by vintage.",Las oficinas de trámite se ubican lejos de su domicilio,verified,"INEI's official 2018 Diccionario de Datos states it outright: 'P401E2 ... 2 Las oficinas de trámite se ubican lejos de su domicilio'. The .dta simply omits the value label that the published dictionary carries. Exact year, exact variable, exact code."
04,p401e2,2019,2,Las oficinas de tramite se ubican lejos de su domicilio,verified,"INEI'S OWN TESTIMONY ABOUT ITS OWN CODE. 2019 ships no label for p401e2 code 2, but INEI labels that exact code on that exact variable in [2012, 2013, 2014, 2015, 2016, 2020, 2024] as 'las oficinas de tramite se ubican lejos de su domicilio'. Same variable, same code, same concept — only the documentation differs by vintage.",Las oficinas de trámite se ubican lejos de su domicilio,verified,"INEI's official 2019 Diccionario de Datos states it outright: 'P401E2 ... 2 Las oficinas de trámite se ubican lejos de su domicilio'. The .dta simply omits the value label that the published dictionary carries. Exact year, exact variable, exact code."
04,p401e2,2021,2,Las oficinas de tramite se ubican lejos de su domicilio,verified,"INEI'S OWN TESTIMONY ABOUT ITS OWN CODE. 2021 ships no label for p401e2 code 2, but INEI labels that exact code on that exact variable in [2012, 2013, 2014, 2015, 2016, 2020, 2024] as 'las oficinas de tramite se ubican lejos de su domicilio'. Same variable, same code, same concept — only the documentation differs by vintage.",Las oficinas de trámite se ubican lejos de su domicilio,verified,"INEI's official 2021 Diccionario de Datos states it outright: 'P401E2 ... 2 Las oficinas de trámite se ubican lejos de su domicilio'. The .dta simply omits the value label that the published dictionary carries. Exact year, exact variable, exact code."
04,p401e2,2022,2,Las oficinas de tramite se ubican lejos de su domicilio,verified,"INEI'S OWN TESTIMONY ABOUT ITS OWN CODE. 2022 ships no label for p401e2 code 2, but INEI labels that exact code on that exact variable in [2012, 2013, 2014, 2015, 2016, 2020, 2024] as 'las oficinas de tramite se ubican lejos de su domicilio'. Same variable, same code, same concept — only the documentation differs by vintage.",Las oficinas de trámite se ubican lejos de su domicilio,verified,"INEI's official 2022 Diccionario de Datos states it outright: 'P401E2 ... 2 Las oficinas de trámite se ubican lejos de su domicilio'. The .dta simply omits the value label that the published dictionary carries. Exact year, exact variable, exact code."
04,p401e2,2023,2,Las oficinas de tramite se ubican lejos de su domicilio,verified,"INEI'S OWN TESTIMONY ABOUT ITS OWN CODE. 2023 ships no label for p401e2 code 2, but INEI labels that exact code on that exact variable in [2012, 2013, 2014, 2015, 2016, 2020, 2024] as 'las oficinas de tramite se ubican lejos de su domicilio'. Same variable, same code, same concept — only the documentation differs by vintage.",Las oficinas de trámite se ubican lejos de su domicilio,verified,"INEI's official 2023 Diccionario de Datos states it outright: 'P401E2 ... 2 Las oficinas de trámite se ubican lejos de su domicilio'. The .dta simply omits the value label that the published dictionary carries. Exact year, exact variable, exact code."
04,p401e4,2017,4,No sabe donde acudir para tramitarla,verified,"INEI'S OWN TESTIMONY ABOUT ITS OWN CODE. 2017 ships no label for p401e4 code 4, but INEI labels that exact code on that exact variable in [2012, 2013, 2014, 2015, 2016, 2020, 2024] as 'no sabe donde acudir para tramitarla'. Same variable, same code, same concept — only the documentation differs by vintage.",No sabe dónde acudir para tramitarla,verified,"INEI's official 2017 Diccionario de Datos states it outright: 'P401E4 ... 4 No sabe dónde acudir para tramitarla'. The .dta simply omits the value label that the published dictionary carries. Exact year, exact variable, exact code."
04,p401e4,2018,4,No sabe donde acudir para tramitarla,verified,"INEI'S OWN TESTIMONY ABOUT ITS OWN CODE. 2018 ships no label for p401e4 code 4, but INEI labels that exact code on that exact variable in [2012, 2013, 2014, 2015, 2016, 2020, 2024] as 'no sabe donde acudir para tramitarla'. Same variable, same code, same concept — only the documentation differs by vintage.",No sabe dónde acudir para tramitarla,verified,"INEI's official 2018 Diccionario de Datos states it outright: 'P401E4 ... 4 No sabe dónde acudir para tramitarla'. The .dta simply omits the value label that the published dictionary carries. Exact year, exact variable, exact code."
04,p401e4,2019,4,No sabe donde acudir para tramitarla,verified,"INEI'S OWN TESTIMONY ABOUT ITS OWN CODE. 2019 ships no label for p401e4 code 4, but INEI labels that exact code on that exact variable in [2012, 2013, 2014, 2015, 2016, 2020, 2024] as 'no sabe donde acudir para tramitarla'. Same variable, same code, same concept — only the documentation differs by vintage.",No sabe dónde acudir para tramitarla,verified,"INEI's official 2019 Diccionario de Datos states it outright: 'P401E4 ... 4 No sabe dónde acudir para tramitarla'. The .dta simply omits the value label that the published dictionary carries. Exact year, exact variable, exact code."
04,p401e4,2021,4,No sabe donde acudir para tramitarla,verified,"INEI'S OWN TESTIMONY ABOUT ITS OWN CODE. 2021 ships no label for p401e4 code 4, but INEI labels that exact code on that exact variable in [2012, 2013, 2014, 2015, 2016, 2020, 2024] as 'no sabe donde acudir para tramitarla'. Same variable, same code, same concept — only the documentation differs by vintage.",No sabe dónde acudir para tramitarla,verified,"INEI's official 2021 Diccionario de Datos states it outright: 'P401E4 ... 4 No sabe dónde acudir para tramitarla'. The .dta simply omits the value label that the published dictionary carries. Exact year, exact variable, exact code."
04,p401e4,2022,4,No sabe donde acudir para tramitarla,verified,"INEI'S OWN TESTIMONY ABOUT ITS OWN CODE. 2022 ships no label for p401e4 code 4, but INEI labels that exact code on that exact variable in [2012, 2013, 2014, 2015, 2016, 2020, 2024] as 'no sabe donde acudir para tramitarla'. Same variable, same code, same concept — only the documentation differs by vintage.",No sabe dónde acudir para tramitarla,verified,"INEI's official 2022 Diccionario de Datos states it outright: 'P401E4 ... 4 No sabe dónde acudir para tramitarla'. The .dta simply omits the value label that the published dictionary carries. Exact year, exact variable, exact code."
04,p401e4,2023,4,No sabe donde acudir para tramitarla,verified,"INEI'S OWN TESTIMONY ABOUT ITS OWN CODE. 2023 ships no label for p401e4 code 4, but INEI labels that exact code on that exact variable in [2012, 2013, 2014, 2015, 2016, 2020, 2024] as 'no sabe donde acudir para tramitarla'. Same variable, same code, same concept — only the documentation differs by vintage.",No sabe dónde acudir para tramitarla,verified,"INEI's official 2023 Diccionario de Datos states it outright: 'P401E4 ... 4 No sabe dónde acudir para tramitarla'. The .dta simply omits the value label that the published dictionary carries. Exact year, exact variable, exact code."
04,p401e5,2017,5,La persona no nacio en un establecimiento de salud,verified,"INEI'S OWN TESTIMONY ABOUT ITS OWN CODE. 2017 ships no label for p401e5 code 5, but INEI labels that exact code on that exact variable in [2012, 2013, 2014, 2015, 2016, 2020, 2024] as 'la persona no nacio en un establecimiento de salud'. Same variable, same code, same concept — only the documentation differs by vintage.",La persona no nació en un establecimiento de salud,verified,"INEI's official 2017 Diccionario de Datos states it outright: 'P401E5 ... 5 La persona no nació en un Establecimiento de Salud'. The .dta simply omits the value label that the published dictionary carries. Exact year, exact variable, exact code."
04,p401e5,2018,5,La persona no nacio en un establecimiento de salud,verified,"INEI'S OWN TESTIMONY ABOUT ITS OWN CODE. 2018 ships no label for p401e5 code 5, but INEI labels that exact code on that exact variable in [2012, 2013, 2014, 2015, 2016, 2020, 2024] as 'la persona no nacio en un establecimiento de salud'. Same variable, same code, same concept — only the documentation differs by vintage.",La persona no nació en un establecimiento de salud,verified,"INEI's official 2018 Diccionario de Datos states it outright: 'P401E5 ... 5 La persona no nació en un Establecimiento de Salud'. The .dta simply omits the value label that the published dictionary carries. Exact year, exact variable, exact code."
